"analysis","group","pathway","n_pathway_genes","n_in_expression_data","n_overlap_EN_model_features","status","n_test","n_control","cohens_d_scaled","wilcox_p_scaled","cohens_d_yugene","wilcox_p_yugene","p_adj_scaled","p_adj_yugene","efficiency_score_scaled","efficiency_score_yugene"
"meta_analysis","OIS","HALLMARK_HEDGEHOG_SIGNALING",36,29,27,"OK",48,91,0.4226479736334,0.151845216084588,1.21011364753784,4.42986380910781e-09,0.210896133450816,6.56276119867824e-08,0.0870007466182565,0.249098061262808
"meta_analysis","OIS","HALLMARK_HEME_METABOLISM",200,168,130,"OK",48,91,1.81009516429242,1.96287430753728e-13,1.51929355568622,5.05972153064249e-10,4.61852778244065e-12,8.43286921773749e-09,0.256955407892093,0.215674127532289
"meta_analysis","OIS","HALLMARK_HYPOXIA",200,181,131,"OK",48,91,-0.526552648771745,0.00454976169055834,1.04537201694335,2.23645801877836e-08,0.009145249629263,2.63112708091572e-07,0.0746323982895718,0.148168698631139
"meta_analysis","OIS","HALLMARK_IL2_STAT5_SIGNALING",199,165,127,"OK",48,91,-0.496599166564407,0.0128702545212346,-0.367254098422285,0.396265913149894,0.0236151459105222,0.496885157554726,0.0708291356809584,0.0523808578787987
"meta_analysis","OIS","HALLMARK_IL6_JAK_STAT3_SIGNALING",87,65,46,"OK",48,91,-0.993569353335578,1.12858563880646e-07,-1.47423779908608,1.536726423948e-11,9.63094809469628e-07,3.61582687987765e-10,0.177900810114174,0.263965568058107
"meta_analysis","OIS","HALLMARK_INFLAMMATORY_RESPONSE",200,148,115,"OK",48,91,1.37214926703069,1.20244858514695e-09,0.551137021463865,0.00265033536663872,1.60326478019594e-08,0.00566916655965502,0.199720003673094,0.0802194707208039
"meta_analysis","OIS","HALLMARK_INTERFERON_ALPHA_RESPONSE",97,94,65,"OK",48,91,-1.18824236777853,1.30305644166416e-08,-1.72989889025215,2.12011800111709e-16,1.24100613491824e-07,1.77635683940025e-14,0.19588277232186,0.285175314100782
"meta_analysis","OIS","HALLMARK_INTERFERON_GAMMA_RESPONSE",200,170,116,"OK",48,91,1.01671445248295,5.50264209531193e-07,2.42076105626415,0,4.1529374304241e-06,0,0.147721514132164,0.351719686594614
"meta_analysis","OIS","HALLMARK_KRAS_SIGNALING_DN",200,97,69,"OK",48,91,0.215356648779872,0.207567831406796,0.153560507258828,0.37683254128903,0.276757108542395,0.477128282858491,0.0350187811945701,0.024970214916934
"meta_analysis","OIS","HALLMARK_KRAS_SIGNALING_UP",200,157,124,"OK",48,91,1.10697177835164,3.98041533067328e-09,0.961143818334637,3.00588695267834e-07,4.42268370074809e-08,2.79617390946822e-06,0.158653772027017,0.137753369346333
"meta_analysis","OIS","HALLMARK_MITOTIC_SPINDLE",199,198,159,"OK",48,91,1.42917597242114,8.98987551067876e-11,1.22717409012564,1.62757740618247e-09,1.38305777087366e-09,2.50396524028072e-08,0.19495187248511,0.167397081501386
"meta_analysis","OIS","HALLMARK_MTORC1_SIGNALING",200,196,129,"OK",48,91,0.536829006542174,9.08779173389718e-05,0.269330315098932,0.107346204564854,0.000277489823935792,0.158444582383548,0.076325425959,0.0382929215319565
"meta_analysis","OIS","HALLMARK_MYC_TARGETS_V1",200,199,104,"OK",48,91,-3.0838185815727,6.19852856821898e-19,-1.72016773470782,1.65871952701718e-14,6.19852856821898e-17,6.63487810806873e-13,0.458361332063774,0.25567599176074
"meta_analysis","OIS","HALLMARK_MYC_TARGETS_V2",58,57,39,"OK",48,91,-1.6552534360417,9.36733839984615e-17,-1.247301072654,8.23089125368235e-11,6.2448922665641e-15,1.82908694526274e-09,0.30895704504873,0.232811752751789
"meta_analysis","OIS","HALLMARK_MYOGENESIS",200,156,128,"OK",48,91,1.70765720634911,4.79616346638068e-14,2.03982041935874,1.55431223447522e-15,1.27897692436818e-12,1.03620815631681e-13,0.243173990855467,0.290474733547039
"meta_analysis","OIS","HALLMARK_NOTCH_SIGNALING",32,30,24,"OK",48,91,-2.24491795722246,8.06640689298693e-17,-1.74931226571949,2.73223751013665e-13,6.2448922665641e-15,8.40688464657432e-12,0.477597435950157,0.372159280964313
"meta_analysis","OIS","HALLMARK_OXIDATIVE_PHOSPHORYLATION",200,199,103,"OK",48,91,-0.20083049168011,0.222308278894825,0.707426349562411,9.08779173389718e-05,0.293476275768746,0.00029080933548471,0.0299111033624995,0.105362001985342
"meta_analysis","OIS","HALLMARK_P53_PATHWAY",200,185,134,"OK",48,91,-0.0682203538101544,0.584322552008081,0.504808406661254,0.000454560088368972,0.660251471195571,0.00118067555420512,0.00962549721080714,0.0712255454410535
"meta_analysis","OIS","HALLMARK_PANCREAS_BETA_CELLS",40,18,12,"OK",48,91,0.898927612752742,7.93231360374236e-07,0.34949124387524,0.0123172454208731,5.6659382883874e-06,0.0233502282860153,0.236102919521602,0.0917937127034021
"meta_analysis","OIS","HALLMARK_PEROXISOME",104,85,65,"OK",48,91,0.105861086064476,0.624491845308497,1.07796829628812,2.07143233676987e-08,0.689896432847054,2.51082707487257e-07,0.0174512907312672,0.177703997162425
"meta_analysis","OIS","HALLMARK_PI3K_AKT_MTOR_SIGNALING",105,93,71,"OK",48,91,1.2238407459061,2.1094237467878e-14,0.71497257273149,1.91825406670176e-08,7.67063180650108e-13,2.47278442166987e-07,0.197718163780645,0.115507728196558
"meta_analysis","OIS","HALLMARK_PROTEIN_SECRETION",96,92,73,"OK",48,91,0.169266659159976,0.267142163028432,0.567229317015644,0.000113117680998309,0.346937874062899,0.000353328664938899,0.0271747609893106,0.0910653119316411
"meta_analysis","OIS","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",49,46,25,"OK",48,91,-0.450537386317974,0.00113913760171209,0.180248746624334,0.0797754197923053,0.00267933275859953,0.12087184817016,0.0947524807081094,0.0379080990964184
"meta_analysis","OIS","HALLMARK_SPERMATOGENESIS",135,81,59,"OK",48,91,0.110163510703068,0.878533512322011,0.308866572740805,0.0548170523054632,0.905475949161007,0.0880595217758445,0.0185750109021584,0.0520789499114333
"meta_analysis","OIS","HALLMARK_TGF_BETA_SIGNALING",54,52,39,"OK",48,91,0.234746939048705,0.0515464426411898,1.03833212048249,1.97303950955074e-10,0.079916965335178,3.94607901910149e-09,0.0438160822044021,0.193807193954902
"meta_analysis","OIS","HALLMARK_TNFA_SIGNALING_VIA_NFKB",200,188,158,"OK",48,91,2.09547456732963,2.04281036531029e-14,0.876566301154022,6.46127730208335e-07,7.67063180650108e-13,5.6185020018116e-06,0.28619163424902,0.119717960869637
"meta_analysis","OIS","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",113,112,79,"OK",48,91,-0.507223746818305,0.00675209254337843,-0.296423099367567,0.00791504962507433,0.0131748147187872,0.0155197051472046,0.0800056383964161,0.0467555382592167
"meta_analysis","OIS","HALLMARK_UV_RESPONSE_DN",144,142,127,"OK",48,91,0.203490257321701,0.367340214566612,-0.328902520282459,0.114283778900311,0.445278537626957,0.167448760293496,0.0290234861755906,0.0469108343376047
"meta_analysis","OIS","HALLMARK_UV_RESPONSE_UP",158,144,99,"OK",48,91,1.02149760857347,3.03371359144933e-08,0.932979217157833,2.93000420859002e-06,2.75792144677212e-07,2.34400336687202e-05,0.153419219443492,0.140124599462593
"meta_analysis","OIS","HALLMARK_WNT_BETA_CATENIN_SIGNALING",42,37,27,"OK",48,91,-0.307257096834974,0.0187726424688884,-0.774211195598083,2.75511678898754e-05,0.0326480738589363,0.00010804379564657,0.0632479001344684,0.159368922269271
"meta_analysis","OIS","HALLMARK_XENOBIOTIC_METABOLISM",200,156,115,"OK",48,91,1.72594505507502,4.04121180963557e-14,3.69928764741297,0,1.24344978758018e-12,0,0.251215928923738,0.538441232511057
"temporal","Fibroblast","HALLMARK_ADIPOGENESIS",200,187,135,"OK",18,6,1.58916316150772,0.014799845463461,4.02230446708598,1.48592825938364e-05,0.0263108363794863,6.32000658038946e-05,0.223887852708168,0.566678823098291
"temporal","Fibroblast","HALLMARK_ALLOGRAFT_REJECTION",200,105,75,"OK",18,6,3.4158438758394,1.48592825938364e-05,3.48412722665079,1.48592825938364e-05,5.21378336625837e-05,6.32000658038946e-05,0.545071042975182,0.555967113930842
"temporal","Fibroblast","HALLMARK_ANDROGEN_RESPONSE",101,87,65,"OK",18,6,-10.1061421128151,1.48592825938364e-05,-0.783624083466568,0.0895271776278641,5.21378336625837e-05,0.134123112551107,1.66600618545348,0.129181101507581
"temporal","Fibroblast","HALLMARK_ANGIOGENESIS",36,29,26,"OK",18,6,2.08598476768037,2.97185651876727e-05,-0.0618786798306645,0.974100270438943,9.84700228808352e-05,0.986430653609057,0.43391528220836,0.0128716686897292
"temporal","Fibroblast","HALLMARK_APICAL_JUNCTION",200,148,122,"OK",18,6,4.29706382295338,1.48592825938364e-05,5.09830126344351,1.48592825938364e-05,5.21378336625837e-05,6.32000658038946e-05,0.61790947956635,0.733125876217878
"temporal","Fibroblast","HALLMARK_APICAL_SURFACE",44,27,22,"OK",18,6,0.524056177161409,0.0657671847603198,1.5593242842079,0.000950994086005528,0.0981599772542086,0.00227783014612102,0.114298901480433,0.34009531898301
"temporal","Fibroblast","HALLMARK_APOPTOSIS",161,141,108,"OK",18,6,0.503566424010835,0.453683616155012,4.00391259746234,1.48592825938364e-05,0.536903687757411,6.32000658038946e-05,0.0742574417644486,0.590429171523962
"temporal","Fibroblast","HALLMARK_BILE_ACID_METABOLISM",112,71,57,"OK",18,6,0.903325836117052,0.0182769175904187,5.09240142349241,1.48592825938364e-05,0.0319247468828275,6.32000658038946e-05,0.153557818915266,0.865665548761257
"temporal","Fibroblast","HALLMARK_CHOLESTEROL_HOMEOSTASIS",74,67,55,"OK",18,6,-1.8938499024675,0.0006538084341288,-0.241343181250773,0.494204879788404,0.0016143418126637,0.588339142605243,0.324684658525778,0.0413762612812326
"temporal","Fibroblast","HALLMARK_COAGULATION",138,87,61,"OK",18,6,2.23830545765803,1.48592825938364e-05,1.28639860979967,0.0118428482272876,5.21378336625837e-05,0.0225578061472144,0.374468903297977,0.215214717440644
"temporal","Fibroblast","HALLMARK_COMPLEMENT",200,141,100,"OK",18,6,2.04946858533621,0.000445778477815091,2.64980750353047,1.48592825938364e-05,0.00113574134475182,6.32000658038946e-05,0.307154966941999,0.39712808577451
"temporal","Fibroblast","HALLMARK_DNA_REPAIR",150,147,93,"OK",18,6,0.807815888453311,0.310440131950429,1.89127799214444,0.00942078516449226,0.391722563975305,0.0182927867271694,0.122957936461945,0.287872078915432
"temporal","Fibroblast","HALLMARK_E2F_TARGETS",200,200,136,"OK",18,6,9.17123238958691,1.48592825938364e-05,3.96206326465852,1.48592825938364e-05,5.21378336625837e-05,6.32000658038946e-05,1.29017385328708,0.55736788819522
"temporal","Fibroblast","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",200,197,152,"OK",18,6,0.106927374706721,0.494204879788404,0.396081213759516,0.580522452375999,0.581417505633416,0.673069510001159,0.014714533598574,0.0545056899003999
"temporal","Fibroblast","HALLMARK_ESTROGEN_RESPONSE_EARLY",200,153,121,"OK",18,6,-1.81172811240151,0.014799845463461,0.955358721286095,0.0471930815180243,0.0263108363794863,0.0776840848033322,0.26096137228207,0.137609899201703
"temporal","Fibroblast","HALLMARK_ESTROGEN_RESPONSE_LATE",200,141,122,"OK",18,6,-3.24372708277343,1.48592825938364e-05,-0.199978399432387,0.721120984278879,5.21378336625837e-05,0.795403806152666,0.466441690455094,0.0287565076547662
"temporal","Fibroblast","HALLMARK_FATTY_ACID_METABOLISM",158,128,90,"OK",18,6,0.570603882930364,0.279592261285625,3.64800312949726,1.48592825938364e-05,0.356168485714172,6.32000658038946e-05,0.087468148041511,0.559204182327135
"temporal","Fibroblast","HALLMARK_G2M_CHECKPOINT",200,197,141,"OK",18,6,4.12156105861338,1.48592825938364e-05,3.58470169460086,1.48592825938364e-05,5.21378336625837e-05,6.32000658038946e-05,0.575647363583477,0.500665658080639
"temporal","Fibroblast","HALLMARK_GLYCOLYSIS",200,166,117,"OK",18,6,0.295976976561559,0.414886029302505,0.0276596843746914,0.922538559838331,0.498361596759766,0.941365877386052,0.042927454607525,0.00401166286393928
"temporal","Fibroblast","HALLMARK_HEDGEHOG_SIGNALING",36,26,24,"OK",18,6,-4.80242076648496,1.48592825938364e-05,-3.02754008970281,5.94371303753455e-05,5.21378336625837e-05,0.000198123767917818,1.02169606557239,0.644097206058867
"temporal","Fibroblast","HALLMARK_HEME_METABOLISM",200,156,122,"OK",18,6,6.00847945021046,1.48592825938364e-05,4.71553736697054,1.48592825938364e-05,5.21378336625837e-05,6.32000658038946e-05,0.864007741805638,0.678085167070615
"temporal","Fibroblast","HALLMARK_HYPOXIA",200,168,120,"OK",18,6,1.11116240870791,0.014799845463461,1.55003482997548,0.00133733543344527,0.0263108363794863,0.00307433432975925,0.160323837795105,0.223646454118911
"temporal","Fibroblast","HALLMARK_IL2_STAT5_SIGNALING",199,149,113,"OK",18,6,1.97211693166179,0.000178311391126036,2.63034687549002,2.97185651876727e-05,0.000495309419794546,0.000112145529010086,0.288089956597004,0.384245226552794
"temporal","Fibroblast","HALLMARK_IL6_JAK_STAT3_SIGNALING",87,63,45,"OK",18,6,-2.37617190770868,5.94371303753455e-05,-0.828774610313816,0.199352135278909,0.000190198817201106,0.270307980039198,0.427785380909157,0.14920539259418
"temporal","Fibroblast","HALLMARK_INFLAMMATORY_RESPONSE",200,124,99,"OK",18,6,5.09850199541395,1.48592825938364e-05,1.9945862257965,0.00133733543344527,5.21378336625837e-05,0.00307433432975925,0.765746478408159,0.299567869083688
"temporal","Fibroblast","HALLMARK_INTERFERON_ALPHA_RESPONSE",97,90,61,"OK",18,6,-2.17969617337047,0.0006538084341288,-0.832085697652551,0.310440131950429,0.0016143418126637,0.40186424847952,0.364663559556731,0.13920808600266
"temporal","Fibroblast","HALLMARK_INTERFERON_GAMMA_RESPONSE",200,160,108,"OK",18,6,5.11346104230856,1.48592825938364e-05,2.70054633156455,1.48592825938364e-05,5.21378336625837e-05,6.32000658038946e-05,0.754046571532009,0.398230804093553
"temporal","Fibroblast","HALLMARK_KRAS_SIGNALING_DN",200,78,55,"OK",18,6,-0.337832043156692,0.176513417932182,0.412067330113276,0.279592261285625,0.239340227704654,0.367884554323191,0.0579184662039387,0.0706454826188392
"temporal","Fibroblast","HALLMARK_KRAS_SIGNALING_UP",200,138,112,"OK",18,6,2.2164331086713,0.000178311391126036,-0.317460549823064,0.0657671847603198,0.000495309419794546,0.102563797344534,0.324377108965106,0.0464606556178953
"temporal","Fibroblast","HALLMARK_MITOTIC_SPINDLE",199,195,156,"OK",18,6,11.203308265201,1.48592825938364e-05,6.80173732593243,1.48592825938364e-05,5.21378336625837e-05,6.32000658038946e-05,1.53390533635572,0.931262528332333
"temporal","Fibroblast","HALLMARK_MTORC1_SIGNALING",200,191,124,"OK",18,6,1.9016651889989,0.00942078516449226,1.07440766372147,0.0330024666409106,0.0177750663480986,0.0578990642822993,0.272551081488643,0.1539866073171
"temporal","Fibroblast","HALLMARK_MYC_TARGETS_V1",200,199,104,"OK",18,6,-2.41897651678116,1.48592825938364e-05,-4.67427426172411,1.48592825938364e-05,5.21378336625837e-05,6.32000658038946e-05,0.359542972173592,0.69475765852044
"temporal","Fibroblast","HALLMARK_MYC_TARGETS_V2",58,56,39,"OK",18,6,-2.96274190449483,1.48592825938364e-05,-1.47736410213535,0.103554340396446,5.21378336625837e-05,0.153413837624364,0.55300292035262,0.275753571941419
"temporal","Fibroblast","HALLMARK_MYOGENESIS",200,144,117,"OK",18,6,2.38790929259953,1.48592825938364e-05,1.96503956914661,1.48592825938364e-05,5.21378336625837e-05,6.32000658038946e-05,0.346333924198438,0.285002394059482
"temporal","Fibroblast","HALLMARK_NOTCH_SIGNALING",32,29,23,"OK",18,6,-2.73592667794864,1.48592825938364e-05,-1.21040149563955,0.0471930815180243,5.21378336625837e-05,0.0776840848033322,0.589149742400046,0.260645775014465
"temporal","Fibroblast","HALLMARK_OXIDATIVE_PHOSPHORYLATION",200,197,101,"OK",18,6,-2.0774287916793,0.000178311391126036,0.454112285383912,0.279592261285625,0.000495309419794546,0.367884554323191,0.310689991458723,0.0679147909340274
"temporal","Fibroblast","HALLMARK_P53_PATHWAY",200,182,133,"OK",18,6,3.17945288395111,1.48592825938364e-05,5.10612876997373,1.48592825938364e-05,5.21378336625837e-05,6.32000658038946e-05,0.449277339553133,0.721529153889731
"temporal","Fibroblast","HALLMARK_PANCREAS_BETA_CELLS",40,14,10,"OK",18,6,-0.306885190381923,0.820410710570894,0.347689912536154,0.580522452375999,0.863590221653572,0.673069510001159,0.0856034589818413,0.0969856483760185
"temporal","Fibroblast","HALLMARK_PEROXISOME",104,85,65,"OK",18,6,0.862983615784823,0.0272965021248774,2.08008894831367,5.94371303753455e-05,0.0456845223847321,0.000198123767917818,0.142263588399316,0.342904445187806
"temporal","Fibroblast","HALLMARK_PI3K_AKT_MTOR_SIGNALING",105,87,66,"OK",18,6,2.36244936841044,1.48592825938364e-05,1.02600997878111,0.0395702695473863,5.21378336625837e-05,0.0673536502934234,0.388084400680334,0.168544762495893
"temporal","Fibroblast","HALLMARK_PROTEIN_SECRETION",96,92,73,"OK",18,6,5.05888011266031,1.48592825938364e-05,3.97663839785106,1.48592825938364e-05,5.21378336625837e-05,6.32000658038946e-05,0.812173281007408,0.63842577468481
"temporal","Fibroblast","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",49,46,25,"OK",18,6,-2.04874414680737,1.48592825938364e-05,0.944579459250139,0.0657671847603198,5.21378336625837e-05,0.102563797344534,0.430871213225379,0.19865442848445
"temporal","Fibroblast","HALLMARK_SPERMATOGENESIS",135,72,53,"OK",18,6,-0.273298054350716,0.626081012808702,0.205979451551216,0.414886029302505,0.689896432847054,0.513790748362236,0.0472722798602852,0.0356282019728605
"temporal","Fibroblast","HALLMARK_TGF_BETA_SIGNALING",54,52,39,"OK",18,6,-1.67608347307467,0.00185741032422955,0.413443901237872,0.453683616155012,0.00415063759604368,0.554964668079525,0.312845021687129,0.0771703010780844
"temporal","Fibroblast","HALLMARK_TNFA_SIGNALING_VIA_NFKB",200,180,153,"OK",18,6,3.17977980891699,1.48592825938364e-05,1.64270597862648,0.0006538084341288,5.21378336625837e-05,0.00164480109214793,0.437015591241412,0.225766615182629
"temporal","Fibroblast","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",113,111,78,"OK",18,6,8.40693120075355,1.48592825938364e-05,-1.45411850527393,0.00133733543344527,5.21378336625837e-05,0.00307433432975925,1.32980493839409,0.230011870342197
"temporal","Fibroblast","HALLMARK_UV_RESPONSE_DN",144,142,127,"OK",18,6,-1.42705426443523,0.0224375167166929,1.62227331762292,0.000178311391126036,0.0381915178156475,0.00052061720036799,0.203538440910097,0.231382218622007
"temporal","Fibroblast","HALLMARK_UV_RESPONSE_UP",158,134,92,"OK",18,6,2.568537772235,1.48592825938364e-05,2.45801464482804,1.48592825938364e-05,5.21378336625837e-05,6.32000658038946e-05,0.391868632855222,0.375006686223944
"temporal","Fibroblast","HALLMARK_WNT_BETA_CATENIN_SIGNALING",42,33,24,"OK",18,6,2.54930674282041,0.000178311391126036,-0.847550897688583,0.155636125887842,0.000495309419794546,0.217672903339639,0.542354948832021,0.180313108668856
"temporal","Fibroblast","HALLMARK_XENOBIOTIC_METABOLISM",200,132,98,"OK",18,6,0.448975589990273,0.536583553746025,3.10772514975232,1.48592825938364e-05,0.62393436482096,6.32000658038946e-05,0.0675775599540026,0.467759244177393
"temporal","Keratinocyte","HALLMARK_ADIPOGENESIS",200,179,129,"OK",18,6,3.61895543435623,1.48592825938364e-05,3.46275502990259,1.48592825938364e-05,5.21378336625837e-05,6.32000658038946e-05,0.514536866837834,0.492328561661322
"temporal","Keratinocyte","HALLMARK_ALLOGRAFT_REJECTION",200,109,80,"OK",18,6,0.66813174791666,0.279592261285625,0.361973967940646,0.378124164165354,0.356168485714172,0.477128282858491,0.10509261228714,0.0569360608733851
"temporal","Keratinocyte","HALLMARK_ANDROGEN_RESPONSE",101,91,68,"OK",18,6,0.577271519643554,0.343234568635026,1.07320248131324,0.0395702695473863,0.42244254601234,0.0673536502934234,0.0941825525183995,0.175094293793625
"temporal","Keratinocyte","HALLMARK_ANGIOGENESIS",36,24,22,"OK",18,6,1.32917888355084,0.00576540164640851,-0.730497233236758,0.378124164165354,0.0113603973328247,0.477128282858491,0.289899619318976,0.159324581852493
"temporal","Keratinocyte","HALLMARK_APICAL_JUNCTION",200,151,121,"OK",18,6,1.53905552095547,0.00337305714880086,1.73795300582672,0.000282326369282891,0.00699079201824012,0.000789724109882213,0.221685603936705,0.250334803692541
"temporal","Keratinocyte","HALLMARK_APICAL_SURFACE",44,33,26,"OK",18,6,-1.55149490522052,0.000445778477815091,-1.78950038996138,0.00185741032422955,0.00113574134475182,0.00410477419719237,0.322733588506601,0.372242203659773
"temporal","Keratinocyte","HALLMARK_APOPTOSIS",161,143,110,"OK",18,6,-0.248357241902485,0.580522452375999,-0.579293791293323,0.343234568635026,0.65781581005779,0.440044318762854,0.0364836628537969,0.0850982206636913
"temporal","Keratinocyte","HALLMARK_BILE_ACID_METABOLISM",112,68,57,"OK",18,6,0.891306865635261,0.224063122232459,1.22498029323279,0.0272965021248774,0.293853275058962,0.048527114888671,0.151514694696961,0.20823637996626
"temporal","Keratinocyte","HALLMARK_CHOLESTEROL_HOMEOSTASIS",74,70,56,"OK",18,6,2.57495232703576,5.94371303753455e-05,1.90024251679992,0.000445778477815091,0.000190198817201106,0.00116892713332674,0.43956310701204,0.324385230744256
"temporal","Keratinocyte","HALLMARK_COAGULATION",138,91,60,"OK",18,6,0.120447866145589,0.820410710570894,0.548133513332055,0.176513417932182,0.863590221653572,0.242630127741831,0.0202290720471328,0.0920583542695521
"temporal","Keratinocyte","HALLMARK_COMPLEMENT",200,148,103,"OK",18,6,1.92997351829879,0.00576540164640851,2.62462961792407,0.000178311391126036,0.0113603973328247,0.00052061720036799,0.287444585280767,0.390904623761271
"temporal","Keratinocyte","HALLMARK_DNA_REPAIR",150,147,92,"OK",18,6,-0.947444433944201,0.155636125887842,0.544366978794259,0.414886029302505,0.213200172449099,0.513790748362236,0.144546737466486,0.0830512776792901
"temporal","Keratinocyte","HALLMARK_E2F_TARGETS",200,194,131,"OK",18,6,1.58368175866919,0.00576540164640851,3.98280506721016,1.48592825938364e-05,0.0113603973328247,6.32000658038946e-05,0.224467521059161,0.564513909063264
"temporal","Keratinocyte","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",200,170,133,"OK",18,6,1.37735504897202,0.014799845463461,2.08732774459544,0.000445778477815091,0.0263108363794863,0.00116892713332674,0.194629212826461,0.29495296521013
"temporal","Keratinocyte","HALLMARK_ESTROGEN_RESPONSE_EARLY",200,163,128,"OK",18,6,-0.893743730341119,0.626081012808702,0.491491465044465,0.494204879788404,0.689896432847054,0.588339142605243,0.127270993792574,0.0699894221052635
"temporal","Keratinocyte","HALLMARK_ESTROGEN_RESPONSE_LATE",200,155,126,"OK",18,6,-1.76346958731566,0.000950994086005528,0.44395797160092,0.453683616155012,0.00227783014612102,0.554964668079525,0.251924226759381,0.06342256737156
"temporal","Keratinocyte","HALLMARK_FATTY_ACID_METABOLISM",158,133,95,"OK",18,6,1.07284431904374,0.0330024666409106,1.45922833305493,0.00739992273173051,0.0538815781892418,0.0145811285354296,0.162554316200365,0.221098121739947
"temporal","Keratinocyte","HALLMARK_G2M_CHECKPOINT",200,194,139,"OK",18,6,4.87747780367521,1.48592825938364e-05,0.964244747819503,0.0558560432702309,5.21378336625837e-05,0.0890136147732764,0.683163067667612,0.135056770408344
"temporal","Keratinocyte","HALLMARK_GLYCOLYSIS",200,178,127,"OK",18,6,0.170370070820479,0.820410710570894,0.108878812872292,0.536583553746025,0.863590221653572,0.635010122776361,0.0242996075599598,0.0155292089253095
"temporal","Keratinocyte","HALLMARK_HEDGEHOG_SIGNALING",36,27,26,"OK",18,6,-1.21445857550518,0.014799845463461,-0.810207650416066,0.0895271776278641,0.0263108363794863,0.134123112551107,0.252625111978496,0.168535018435728
"temporal","Keratinocyte","HALLMARK_HEME_METABOLISM",200,161,128,"OK",18,6,2.49213042793687,0.000178311391126036,1.92586210386541,0.00133733543344527,0.000495309419794546,0.00307433432975925,0.354884633543869,0.274246828867664
"temporal","Keratinocyte","HALLMARK_HYPOXIA",200,174,126,"OK",18,6,0.0254675558951561,0.871170019911439,1.22338299944819,0.014799845463461,0.902766860011853,0.0275345962110903,0.00363822227073658,0.17476899992117
"temporal","Keratinocyte","HALLMARK_IL2_STAT5_SIGNALING",199,151,115,"OK",18,6,0.886307643738592,0.0657671847603198,1.68737458996657,0.00251121875835835,0.0981599772542086,0.00540047044808247,0.129004453171495,0.245601894344393
"temporal","Keratinocyte","HALLMARK_IL6_JAK_STAT3_SIGNALING",87,62,46,"OK",18,6,-1.05269874243332,0.155636125887842,-0.8697243653516,0.224063122232459,0.213200172449099,0.299749996297604,0.1884880591942,0.155726088624462
"temporal","Keratinocyte","HALLMARK_INFLAMMATORY_RESPONSE",200,124,99,"OK",18,6,1.5631404452755,0.00442806621296324,0.307944764093364,0.922538559838331,0.00894558830901664,0.941365877386052,0.234768818822418,0.0462503729253869
"temporal","Keratinocyte","HALLMARK_INTERFERON_ALPHA_RESPONSE",97,90,62,"OK",18,6,-0.113940834777437,0.820410710570894,1.00612775295843,0.0558560432702309,0.863590221653572,0.0890136147732764,0.0189901391295728,0.167687958826405
"temporal","Keratinocyte","HALLMARK_INTERFERON_GAMMA_RESPONSE",200,162,112,"OK",18,6,0.861522545983414,0.119245742815537,1.38015206620617,0.00576540164640851,0.167951750444418,0.0117063992820477,0.126084650008628,0.201986577179654
"temporal","Keratinocyte","HALLMARK_KRAS_SIGNALING_DN",200,90,60,"OK",18,6,-0.121266595467115,0.672917471544474,-0.392155608983548,0.494204879788404,0.729449833652546,0.588339142605243,0.0203665766369795,0.065862055689942
"temporal","Keratinocyte","HALLMARK_KRAS_SIGNALING_UP",200,138,110,"OK",18,6,1.09834551892228,0.672917471544474,0.568225826406161,0.974100270438943,0.729449833652546,0.986430653609057,0.161346886051638,0.0834723373339859
"temporal","Keratinocyte","HALLMARK_MITOTIC_SPINDLE",199,195,156,"OK",18,6,1.67100293140033,0.0224375167166929,0.304194878292958,1,0.0381915178156475,1,0.22878602042064,0.0416489608301673
"temporal","Keratinocyte","HALLMARK_MTORC1_SIGNALING",200,195,127,"OK",18,6,2.40300212828706,1.48592825938364e-05,2.69689846257553,5.94371303753455e-05,5.21378336625837e-05,0.000198123767917818,0.342736305748514,0.384654264414186
"temporal","Keratinocyte","HALLMARK_MYC_TARGETS_V1",200,199,104,"OK",18,6,-1.50413117759958,0.0769265059882909,-3.48651408656974,1.48592825938364e-05,0.113965194056727,6.32000658038946e-05,0.223565541203657,0.518215711692165
"temporal","Keratinocyte","HALLMARK_MYC_TARGETS_V2",58,57,39,"OK",18,6,-0.929301480971508,0.0558560432702309,-0.733761103764491,0.250869268031739,0.0852764019392838,0.333381087085368,0.173456362191253,0.136958279290991
"temporal","Keratinocyte","HALLMARK_MYOGENESIS",200,134,110,"OK",18,6,1.87987872675567,0.000445778477815091,2.64366083024956,2.97185651876727e-05,0.00113574134475182,0.000112145529010086,0.276154063991048,0.388353605845261
"temporal","Keratinocyte","HALLMARK_NOTCH_SIGNALING",32,29,23,"OK",18,6,0.331008192344109,0.494204879788404,0.356421227417993,0.494204879788404,0.581417505633416,0.588339142605243,0.0712787344864284,0.0767511337243375
