analysis,label,pathway,n_genes_in_model,cohens_d,null_mean_abs_d,null_q95_abs_d,p_empirical,p_floor,n_draws,model
temporal_pooled,Fibroblast,HALLMARK ADIPOGENESIS,142,3.867419045773223,1.976265568355313,5.172243530187648,0.11188811188811189,0.000999000999000999,1000,yugene
temporal_pooled,Fibroblast,HALLMARK ALLOGRAFT REJECTION,133,3.07227597343438,1.8975186398975739,4.896752771452684,0.1918081918081918,0.000999000999000999,1000,yugene
temporal_pooled,Fibroblast,HALLMARK ANDROGEN RESPONSE,75,-3.290032016785492,1.8912592367035286,5.297937799005,0.16183816183816183,0.000999000999000999,1000,yugene
temporal_pooled,Fibroblast,HALLMARK ANGIOGENESIS,28,2.2635993731995434,1.8641868648217115,5.161074363698795,0.29547738693467335,0.0010050251256281408,994,yugene
temporal_pooled,Fibroblast,HALLMARK APICAL JUNCTION,152,4.691590359762089,1.9606185046255316,5.223340617971037,0.07092907092907093,0.000999000999000999,1000,yugene
temporal_pooled,Fibroblast,HALLMARK APICAL SURFACE,31,2.4702456102928245,1.9405522448606491,5.268715313446831,0.2775551102204409,0.001002004008016032,997,yugene
temporal_pooled,Fibroblast,HALLMARK APOPTOSIS,123,2.651001610541321,1.93536680379997,5.145187940899668,0.23476523476523475,0.000999000999000999,1000,yugene
temporal_pooled,Fibroblast,HALLMARK BILE ACID METABOLISM,79,4.059890295605651,1.8388388965809537,4.965866485079625,0.09290709290709291,0.000999000999000999,1000,yugene
temporal_pooled,Fibroblast,HALLMARK CHOLESTEROL HOMEOSTASIS,58,0.5717255639488862,1.8713589751132205,4.957864387660407,0.8051948051948052,0.000999000999000999,1000,yugene
temporal_pooled,Fibroblast,HALLMARK COAGULATION,77,1.983423525354083,1.8409550637117456,4.954016370571214,0.3676323676323676,0.000999000999000999,1000,yugene
temporal_pooled,Fibroblast,HALLMARK COMPLEMENT,127,2.999493753742873,1.970100470394279,5.198893602597654,0.1928071928071928,0.000999000999000999,1000,yugene
