"analysis","label","cell_type","timepoint","pathway","contrib_diff","cohens_d","pooled_sd","wilcox_p","n_test","n_control","model","p_adj"
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK APICAL JUNCTION",3.06556167768852,4.31998712997692,0.709622872812794,1.48592825938364e-05,18,6,"scaled",5.1834706722685e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK APICAL SURFACE",-0.396854006855439,-1.63289436257903,0.243037159016606,0.00337305714880086,18,6,"scaled",0.00693093934685107
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK APOPTOSIS",0.774757526907852,2.9036884228049,0.266818409586609,5.94371303753455e-05,18,6,"scaled",0.000178311391126036
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK BILE ACID METABOLISM",0.432689124003382,1.23501464240385,0.350351412159123,0.00185741032422955,18,6,"scaled",0.0042863315174528
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK CHOLESTEROL HOMEOSTASIS",-0.565124136363292,-1.03787909538416,0.544499006557328,0.0272965021248774,18,6,"scaled",0.0445051665079523
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK COAGULATION",2.16859921039765,2.71861954290192,0.797683962825792,1.48592825938364e-05,18,6,"scaled",5.1834706722685e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK COMPLEMENT",4.22098222024673,2.02883131415853,2.08049934501204,0.000178311391126036,18,6,"scaled",0.000477619797659026
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK DNA REPAIR",0.451766168475679,2.41221521609949,0.187282695781257,0.000445778477815091,18,6,"scaled",0.00111444619453773
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK E2F TARGETS",3.92778746434871,5.27562170205878,0.744516511260827,1.48592825938364e-05,18,6,"scaled",5.1834706722685e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK EPITHELIAL MESENCHYMAL TRANSITION",-2.17853424350745,-2.60622777321752,0.835895567492148,2.97185651876727e-05,18,6,"scaled",9.90618839589091e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK ESTROGEN RESPONSE EARLY",-0.90562643243436,-1.74437480932468,0.519169634641172,0.014799845463461,18,6,"scaled",0.0258136839478971
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK ESTROGEN RESPONSE LATE",-2.88838953863506,-3.34354023712713,0.863871625219876,1.48592825938364e-05,18,6,"scaled",5.1834706722685e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK FATTY ACID METABOLISM",0.572697058488982,0.819112604051801,0.699167679335044,0.176513417932182,18,6,"scaled",0.242908373301168
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK G2M CHECKPOINT",2.24919807474557,5.67862477572814,0.396081474578,1.48592825938364e-05,18,6,"scaled",5.1834706722685e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK GLYCOLYSIS",-0.070908399331059,-0.130979923003026,0.541368460946652,0.820410710570894,18,6,"scaled",0.866631032293197
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK HEDGEHOG SIGNALING",-1.61977103272426,-4.12428774189264,0.392739579314839,1.48592825938364e-05,18,6,"scaled",5.1834706722685e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK HEME METABOLISM",2.51028389378184,6.19883458394859,0.404960619578723,1.48592825938364e-05,18,6,"scaled",5.1834706722685e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK HYPOXIA",1.66637549763275,2.08139397257763,0.800605517065607,0.00739992273173051,18,6,"scaled",0.0137035606143158
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK IL2 STAT5 SIGNALING",-0.0610942493363058,-0.127734961944655,0.478289173192667,0.922538559838331,18,6,"scaled",0.928730093796978
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK IL6 JAK STAT3 SIGNALING",-1.0827463879641,-2.44573702893232,0.442707607218412,1.48592825938364e-05,18,6,"scaled",5.1834706722685e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK INFLAMMATORY RESPONSE",4.05053552528706,8.52879426708367,0.47492475471238,1.48592825938364e-05,18,6,"scaled",5.1834706722685e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK INTERFERON ALPHA RESPONSE",-0.793906600839836,-1.0698853460072,0.742048298729097,0.103554340396446,18,6,"scaled",0.149357221725643
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK INTERFERON GAMMA RESPONSE",4.32933983566792,5.3507035840866,0.809115991501325,1.48592825938364e-05,18,6,"scaled",5.1834706722685e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK KRAS SIGNALING DN",-0.0466336582511395,-0.19413297665712,0.240215027112598,0.820410710570894,18,6,"scaled",0.866631032293197
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK KRAS SIGNALING UP",4.09418975019465,3.00901035273219,1.36064329139882,1.48592825938364e-05,18,6,"scaled",5.1834706722685e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK MITOTIC SPINDLE",3.16020521664778,9.67437794469696,0.326657200567614,1.48592825938364e-05,18,6,"scaled",5.1834706722685e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK MTORC1 SIGNALING",1.67422080591853,2.47096483054836,0.677557521345614,0.000178311391126036,18,6,"scaled",0.000477619797659026
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK MYC TARGETS",-1.02745381726371,-3.07564878536883,0.334060840155551,1.48592825938364e-05,18,6,"scaled",5.1834706722685e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK MYOGENESIS",2.17472236220927,3.78043393690044,0.575257337783905,1.48592825938364e-05,18,6,"scaled",5.1834706722685e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK NOTCH SIGNALING",-0.485202515339855,-1.90195656608158,0.255107042922369,0.000104014978156855,18,6,"scaled",0.000294382013651475
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK OXIDATIVE PHOSPHORYLATION",-0.566714295204256,-1.96342870276456,0.288635026271292,0.000282326369282891,18,6,"scaled",0.000742964129691819
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK P53 PATHWAY",3.90227148428092,4.37831852817198,0.89127171976457,1.48592825938364e-05,18,6,"scaled",5.1834706722685e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK PANCREAS BETA CELLS",0.0274272153996221,0.435094640224511,0.0630373552417688,0.199352135278909,18,6,"scaled",0.266989466891396
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK PEROXISOME",0.367157221475359,1.33087389593746,0.275876792381397,0.014799845463461,18,6,"scaled",0.0258136839478971
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK PI3K AKT MTOR SIGNALING",1.42834562500823,3.62179540177978,0.39437501751378,1.48592825938364e-05,18,6,"scaled",5.1834706722685e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK PROTEIN SECRETION",0.767928840079089,4.82659810909758,0.159103538915252,1.48592825938364e-05,18,6,"scaled",5.1834706722685e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK REACTIVE OXYGEN SPECIES PATHWAY",-0.334898798174672,-1.71058923133157,0.195779788648604,0.00251121875835835,18,6,"scaled",0.00545917121382249
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK SPERMATOGENESIS",0.0947605390832545,1.04248707915717,0.0908985262051079,0.0558560432702309,18,6,"scaled",0.084630368591259
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK TGF BETA SIGNALING",-0.670451198669809,-1.40795214600943,0.476188910660121,0.00185741032422955,18,6,"scaled",0.0042863315174528
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK TNFA SIGNALING VIA NFKB",0.927517424845748,1.19034710211301,0.779199128724125,0.0224375167166929,18,6,"scaled",0.0373958611944882
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK UNFOLDED PROTEIN RESPONSE",0.804431431236851,7.41404213639427,0.108501060074643,1.48592825938364e-05,18,6,"scaled",5.1834706722685e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK UV RESPONSE DN",-0.741356252215132,-2.319639072449,0.3195998295685,0.000950994086005528,18,6,"scaled",0.00230079214356176
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK UV RESPONSE UP",3.09774529839798,2.9493421890567,1.05031735886461,1.48592825938364e-05,18,6,"scaled",5.1834706722685e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK WNT BETA CATENIN SIGNALING",1.38460780430161,2.96075443416172,0.467653712961046,5.94371303753455e-05,18,6,"scaled",0.000178311391126036
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK XENOBIOTIC METABOLISM",0.159027723373522,0.457933954271769,0.34727218169794,0.626081012808702,18,6,"scaled",0.706106405423348
"temporal_pooled","Fibroblast","Fibroblast",NA,"Lysosomal Genes",0.680033316988218,0.533621516190987,1.27437387053342,0.343234568635026,18,6,"scaled",0.422009715534868
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK ADIPOGENESIS",3.40503243514206,3.86741904577322,0.880440519850956,1.48592825938364e-05,18,6,"yugene",6.19136774743182e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK ALLOGRAFT REJECTION",2.55248663090384,3.07227597343438,0.830812938998612,1.48592825938364e-05,18,6,"yugene",6.19136774743182e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK ANDROGEN RESPONSE",-0.785025417886467,-3.29003201678549,0.238607227492416,1.48592825938364e-05,18,6,"yugene",6.19136774743182e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK ANGIOGENESIS",0.355496928106937,2.26359937319954,0.157049402078801,0.000282326369282891,18,6,"yugene",0.000799036894196861
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK APICAL JUNCTION",2.86877022775717,4.69159035976209,0.611470739722179,1.48592825938364e-05,18,6,"yugene",6.19136774743182e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK APICAL SURFACE",0.202475241211072,2.47024561029282,0.0819656314203794,1.48592825938364e-05,18,6,"yugene",6.19136774743182e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK APOPTOSIS",1.92852346411686,2.65100161054132,0.727469744434847,2.97185651876727e-05,18,6,"yugene",0.00010366941344537
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK BILE ACID METABOLISM",0.930799051255741,4.05989029560565,0.229267045038931,1.48592825938364e-05,18,6,"yugene",6.19136774743182e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK CHOLESTEROL HOMEOSTASIS",0.210264516180195,0.571725563948886,0.367771758757657,0.378124164165354,18,6,"yugene",0.436297112498485
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK COAGULATION",2.29696549520565,1.98342352535408,1.1580811994229,0.0006538084341288,18,6,"yugene",0.00178311391126036
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK COMPLEMENT",3.68830295322308,2.99949375374287,1.22964181826373,1.48592825938364e-05,18,6,"yugene",6.19136774743182e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK DNA REPAIR",0.550497189065272,1.53816790822169,0.357891479937137,0.014799845463461,18,6,"yugene",0.0281009723989766
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK E2F TARGETS",1.26364359609621,4.96164562804434,0.254682355578523,1.48592825938364e-05,18,6,"yugene",6.19136774743182e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK EPITHELIAL MESENCHYMAL TRANSITION",2.06977371738477,5.09656320226537,0.406111655098239,1.48592825938364e-05,18,6,"yugene",6.19136774743182e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK ESTROGEN RESPONSE EARLY",1.86881088849389,1.19669453829979,1.56164403586985,0.014799845463461,18,6,"yugene",0.0281009723989766
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK ESTROGEN RESPONSE LATE",0.102115445660129,0.168684305296344,0.605364236351054,0.721120984278879,18,6,"yugene",0.751167691957166
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK FATTY ACID METABOLISM",1.91241685221996,4.79349159613049,0.398961135920995,1.48592825938364e-05,18,6,"yugene",6.19136774743182e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK G2M CHECKPOINT",1.28038507399965,5.9241473667895,0.216129848689692,1.48592825938364e-05,18,6,"yugene",6.19136774743182e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK GLYCOLYSIS",0.789838012914756,1.0583266084333,0.746308376469902,0.0558560432702309,18,6,"yugene",0.0872750676097358
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK HEDGEHOG SIGNALING",-1.1947531941569,-4.26173733984794,0.280344164570106,1.48592825938364e-05,18,6,"yugene",6.19136774743182e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK HEME METABOLISM",2.80387472019319,6.62915495817613,0.422961107091787,1.48592825938364e-05,18,6,"yugene",6.19136774743182e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK HYPOXIA",0.354099729968828,0.585999565215854,0.604266199136846,0.224063122232459,18,6,"yugene",0.282432507015704
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK IL2 STAT5 SIGNALING",1.57051647602706,1.8769938568627,0.83671902829352,0.000282326369282891,18,6,"yugene",0.000799036894196861
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK IL6 JAK STAT3 SIGNALING",-0.283869883719982,-1.05229190914511,0.269763438503106,0.0471930815180243,18,6,"yugene",0.0753081088053579
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK INFLAMMATORY RESPONSE",1.48639428585101,1.85860718342904,0.799735575706041,0.00133733543344527,18,6,"yugene",0.00323548895188373
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK INTERFERON ALPHA RESPONSE",-1.14838153019531,-1.27421812081922,0.901244073861543,0.0769265059882909,18,6,"yugene",0.112028892215958
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK INTERFERON GAMMA RESPONSE",4.12965267338307,3.31027873730047,1.24752415162199,1.48592825938364e-05,18,6,"yugene",6.19136774743182e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK KRAS SIGNALING DN",1.05529274781102,1.21616163864434,0.867724087225251,0.155636125887842,18,6,"yugene",0.204784376168213
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK KRAS SIGNALING UP",1.34859590714375,0.707540659684865,1.90603308613303,0.626081012808702,18,6,"yugene",0.661353182544403
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK MITOTIC SPINDLE",2.78048765237968,5.39433577003881,0.515445788121504,1.48592825938364e-05,18,6,"yugene",6.19136774743182e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK MTORC1 SIGNALING",0.604105531015526,0.799392059544684,0.755706194229163,0.0395702695473863,18,6,"yugene",0.0674493230921357
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK MYC TARGETS",-0.0772348165177694,-0.216371263002012,0.356955056998725,0.536583553746025,18,6,"yugene",0.57491095044217
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK MYOGENESIS",1.90008422575552,1.79180493881319,1.06043028713497,1.48592825938364e-05,18,6,"yugene",6.19136774743182e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK NOTCH SIGNALING",-0.176019089374719,-0.857899058891415,0.205174591987748,0.0657671847603198,18,6,"yugene",0.0967164481769408
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK OXIDATIVE PHOSPHORYLATION",0.192298849919224,0.611662339367567,0.3143872649051,0.155636125887842,18,6,"yugene",0.204784376168213
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK P53 PATHWAY",5.93687968087863,5.27909389141399,1.12460202508133,1.48592825938364e-05,18,6,"yugene",6.19136774743182e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK PANCREAS BETA CELLS",0.0773116143808349,1.48932164532559,0.0519106229493721,0.00133733543344527,18,6,"yugene",0.00323548895188373
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK PEROXISOME",0.675764827765879,1.56974349789784,0.430493790017824,0.00251121875835835,18,6,"yugene",0.00588566896490238
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK PI3K AKT MTOR SIGNALING",0.173828048817783,1.14265494351908,0.152126457600961,0.014799845463461,18,6,"yugene",0.0281009723989766
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK PROTEIN SECRETION",0.37175083064982,3.10769865195169,0.119622547834988,2.97185651876727e-05,18,6,"yugene",0.00010366941344537
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK REACTIVE OXYGEN SPECIES PATHWAY",0.0544736073652049,0.873718839840129,0.0623468384579785,0.0471930815180243,18,6,"yugene",0.0753081088053579
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK SPERMATOGENESIS",0.285296485288591,1.98073936190843,0.144035349009124,0.000178311391126036,18,6,"yugene",0.000545851197324601
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK TGF BETA SIGNALING",-1.1867236263458,-2.78199962311825,0.426572173656745,1.48592825938364e-05,18,6,"yugene",6.19136774743182e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK TNFA SIGNALING VIA NFKB",1.92388568992045,1.80429729102841,1.06627976414235,0.000445778477815091,18,6,"yugene",0.00123827354948636
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK UNFOLDED PROTEIN RESPONSE",-0.433252354759923,-3.25110912530227,0.13326293829637,1.48592825938364e-05,18,6,"yugene",6.19136774743182e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK UV RESPONSE DN",0.594453068236186,0.777470451419222,0.764598920963557,0.176513417932182,18,6,"yugene",0.228250109395063
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK UV RESPONSE UP",3.0539519063737,2.37849772965899,1.28398352804464,1.48592825938364e-05,18,6,"yugene",6.19136774743182e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK WNT BETA CATENIN SIGNALING",0.0796770122478137,0.39168678550009,0.203420220434767,0.453683616155012,18,6,"yugene",0.50038634134744
"temporal_pooled","Fibroblast","Fibroblast",NA,"HALLMARK XENOBIOTIC METABOLISM",2.28001506789257,2.42943351944519,0.938496587637952,1.48592825938364e-05,18,6,"yugene",6.19136774743182e-05
"temporal_pooled","Fibroblast","Fibroblast",NA,"Lysosomal Genes",2.53639440883177,2.91883197893565,0.868975818798816,1.48592825938364e-05,18,6,"yugene",6.19136774743182e-05
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK ADIPOGENESIS",2.43024654734493,3.45091895938096,0.704231706380283,1.48592825938364e-05,18,6,"scaled",5.1834706722685e-05
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK ALLOGRAFT REJECTION",2.91552107018707,0.777728926534828,3.74876254529605,0.224063122232459,18,6,"scaled",0.292256246390163
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK ANDROGEN RESPONSE",0.580402615555259,0.577905525252546,1.00432093169835,0.343234568635026,18,6,"scaled",0.422009715534868
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK ANGIOGENESIS",3.53674906840794,1.05358198878011,3.35688072316325,0.0330024666409106,18,6,"scaled",0.0526635105971977
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK APICAL JUNCTION",4.45424987963346,1.92409526590207,2.31498406475481,0.00185741032422955,18,6,"scaled",0.0042863315174528
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK APICAL SURFACE",-0.64340478303088,-1.85082641741743,0.347631078190823,0.00251121875835835,18,6,"scaled",0.00545917121382249
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK APOPTOSIS",0.23472141780913,0.180038813221168,1.30372675541239,0.871170019911439,18,6,"scaled",0.907468770741082
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK BILE ACID METABOLISM",1.01794016428351,1.11515089760144,0.912827283260936,0.0395702695473863,18,6,"scaled",0.0624793729695572
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK CHOLESTEROL HOMEOSTASIS",1.43479442463118,2.57655288151848,0.556865894320628,0.000104014978156855,18,6,"scaled",0.000294382013651475
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK COAGULATION",2.15103429543092,0.937360309504142,2.2947785111243,0.224063122232459,18,6,"scaled",0.292256246390163
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK COMPLEMENT",3.82213704468445,1.90765733170172,2.00357631382096,0.00739992273173051,18,6,"scaled",0.0137035606143158
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK DNA REPAIR",-0.155214939742402,-0.300875774885827,0.515877158276706,0.580522452375999,18,6,"scaled",0.659684604972727
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK E2F TARGETS",3.05875283586782,4.18487811640971,0.730906074390521,1.48592825938364e-05,18,6,"scaled",5.1834706722685e-05
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK EPITHELIAL MESENCHYMAL TRANSITION",5.33763033522028,1.07890177562901,4.94728107394982,0.0471930815180243,18,6,"scaled",0.0729789920381819
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK ESTROGEN RESPONSE EARLY",-1.52247957457955,-0.989179969055249,1.53913304171904,0.453683616155012,18,6,"scaled",0.544420339386014
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK ESTROGEN RESPONSE LATE",-1.23616028925747,-1.24324448632291,0.994301847188241,0.00739992273173051,18,6,"scaled",0.0137035606143158
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK FATTY ACID METABOLISM",1.26724071125197,1.23173670562139,1.02882434652515,0.00739992273173051,18,6,"scaled",0.0137035606143158
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK G2M CHECKPOINT",2.54068426626813,3.90577170943008,0.650494820302455,1.48592825938364e-05,18,6,"scaled",5.1834706722685e-05
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK GLYCOLYSIS",0.221518782082505,0.189353928042653,1.1698663152771,0.922538559838331,18,6,"scaled",0.928730093796978
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK HEDGEHOG SIGNALING",-0.45697288656556,-1.06372864496881,0.429595356604278,0.014799845463461,18,6,"scaled",0.0258136839478971
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK HEME METABOLISM",1.4244649381543,2.56777964690321,0.55474578586688,2.97185651876727e-05,18,6,"scaled",9.90618839589091e-05
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK HYPOXIA",0.868614152385544,0.396024730261482,2.19333310778856,0.494204879788404,18,6,"scaled",0.583706550931186
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK IL2 STAT5 SIGNALING",0.204882504524521,0.369759920503979,0.554096031406724,0.536583553746025,18,6,"scaled",0.619134869706952
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK IL6 JAK STAT3 SIGNALING",-0.297436330293055,-1.23368319619124,0.241096199746688,0.0895271776278641,18,6,"scaled",0.132961154892868
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK INFLAMMATORY RESPONSE",3.30506119078834,1.71410574304305,1.92815478520063,0.00251121875835835,18,6,"scaled",0.00545917121382249
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK INTERFERON ALPHA RESPONSE",0.283713554793832,0.179626316814568,1.57946541367162,0.922538559838331,18,6,"scaled",0.928730093796978
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK INTERFERON GAMMA RESPONSE",2.43387713526852,0.903614743676294,2.69348984431846,0.103554340396446,18,6,"scaled",0.149357221725643
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK KRAS SIGNALING DN",-0.0692394198515947,-0.0865155590439803,0.800311766076629,0.580522452375999,18,6,"scaled",0.659684604972727
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK KRAS SIGNALING UP",4.26434731960936,1.15999188562535,3.67618719790479,0.250869268031739,18,6,"scaled",0.321627266707358
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK MITOTIC SPINDLE",2.19874983570682,2.77347474076282,0.792778028006151,0.000104014978156855,18,6,"scaled",0.000294382013651475
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK MTORC1 SIGNALING",2.46076393771139,2.44971255626124,1.00451129722216,1.48592825938364e-05,18,6,"scaled",5.1834706722685e-05
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK MYC TARGETS",-1.09691967206799,-1.09135670507601,1.00509729492302,0.0330024666409106,18,6,"scaled",0.0526635105971977
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK MYOGENESIS",6.47746162218871,2.30206449586686,2.81376200963021,0.0006538084341288,18,6,"scaled",0.00160772565769377
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK NOTCH SIGNALING",-0.00477179293125232,-0.0117408275436611,0.406427307913965,0.820410710570894,18,6,"scaled",0.866631032293197
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK OXIDATIVE PHOSPHORYLATION",-0.583635542338525,-2.11613079310934,0.275803151789573,0.000178311391126036,18,6,"scaled",0.000477619797659026
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK P53 PATHWAY",2.04877451417402,4.02739117711281,0.508710086523745,1.48592825938364e-05,18,6,"scaled",5.1834706722685e-05
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK PANCREAS BETA CELLS",-0.0128641581473071,-0.0701387019882965,0.183410268263214,0.820410710570894,18,6,"scaled",0.866631032293197
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK PEROXISOME",1.17889738359691,1.41980781804224,0.830321800328219,0.00337305714880086,18,6,"scaled",0.00693093934685107
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK PI3K AKT MTOR SIGNALING",1.0769661878842,2.33622656493328,0.460985335947052,1.48592825938364e-05,18,6,"scaled",5.1834706722685e-05
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK PROTEIN SECRETION",0.252547924126129,1.05289755396948,0.239859921009418,0.0471930815180243,18,6,"scaled",0.0729789920381819
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK REACTIVE OXYGEN SPECIES PATHWAY",-0.0399109226759798,-0.436253270105569,0.0914856699327934,0.279592261285625,18,6,"scaled",0.352427220107931
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK SPERMATOGENESIS",0.287070348348657,1.68359474222518,0.170510361638004,0.00251121875835835,18,6,"scaled",0.00545917121382249
"temporal_pooled","Keratinocyte","Keratinocyte",NA,"HALLMARK TGF BETA SIGNALING",-0.323083297491947,-0.499068275789069,0.647372941069286,0.224063122232459,18,6,"scaled",0.292256246390163
