analysis,label,cell_type,timepoint,pathway,observed,expected_from_weight,total_shift,z,p_emp,interpretable,p_emp_adj
temporal_bytimepoint,Fibroblast_4_days,Fibroblast,4_days,HALLMARK ESTROGEN RESPONSE LATE,-0.047785941342873464,0.007398742927212808,0.4810936170357605,-1.3578453064296372,0.16914154292285385,True,0.532301044522242
temporal_bytimepoint,Fibroblast_4_days,Fibroblast,4_days,HALLMARK FATTY ACID METABOLISM,-0.0062551814822413565,0.005694829211878847,0.4810936170357605,-0.2822942422710312,0.7665116744162792,True,0.9187835202834453
temporal_bytimepoint,Fibroblast_4_days,Fibroblast,4_days,HALLMARK G2M CHECKPOINT,-0.054338258214864585,0.005689847606862945,0.4810936170357605,-1.9098219289264198,0.0607969601519924,True,0.3191840407979601
temporal_bytimepoint,Fibroblast_4_days,Fibroblast,4_days,HALLMARK GLYCOLYSIS,0.013394775446089012,0.00727013516017143,0.4810936170357605,0.17948584843928495,0.8512074396280186,True,0.9455478107706706
temporal_bytimepoint,Fibroblast_4_days,Fibroblast,4_days,HALLMARK HEDGEHOG SIGNALING,-0.030853180387076982,0.0014644067141080192,0.4810936170357605,-1.7584976362041034,0.08039598020098995,True,0.34270286485675716
temporal_bytimepoint,Fibroblast_4_days,Fibroblast,4_days,HALLMARK HEME METABOLISM,-0.004565799738029515,0.006247654368352274,0.4810936170357605,-0.346649601908881,0.7106644667766612,True,0.914937632619754
temporal_bytimepoint,Fibroblast_4_days,Fibroblast,4_days,HALLMARK HYPOXIA,0.09885897416001561,0.009470904343340511,0.4810936170357605,1.984656868666596,0.04924753762311884,True,0.295919414555588
temporal_bytimepoint,Fibroblast_4_days,Fibroblast,4_days,HALLMARK IL2 STAT5 SIGNALING,0.05413985738260735,0.007663324317113542,0.4810936170357605,1.1828023515682908,0.2303384830758462,True,0.6388633398518754
temporal_bytimepoint,Fibroblast_4_days,Fibroblast,4_days,HALLMARK IL6 JAK STAT3 SIGNALING,-0.011410480738490422,0.0029695066384976525,0.4810936170357605,-0.5781480228781966,0.5378231088445578,True,0.8459400873372701
temporal_bytimepoint,Fibroblast_4_days,Fibroblast,4_days,HALLMARK INFLAMMATORY RESPONSE,0.010928598774001867,0.008094217483562975,0.4810936170357605,0.09612022765508309,0.9190040497975102,True,0.9741603828899463
temporal_bytimepoint,Fibroblast_4_days,Fibroblast,4_days,HALLMARK INTERFERON ALPHA RESPONSE,-0.017112018808223817,0.003635918597766277,0.4810936170357605,-0.7107674053273554,0.44917754112294384,True,0.80425131969208
temporal_bytimepoint,Fibroblast_4_days,Fibroblast,4_days,HALLMARK INTERFERON GAMMA RESPONSE,0.07310958668069917,0.007510856582409665,0.4810936170357605,1.619672937485001,0.10499475026248688,True,0.3937036199037506
temporal_bytimepoint,Fibroblast_4_days,Fibroblast,4_days,HALLMARK KRAS SIGNALING DN,-0.006098057890107329,0.005411202321989826,0.4810936170357605,-0.31254868640286354,0.7489625518724063,True,0.914937632619754
temporal_bytimepoint,Fibroblast_4_days,Fibroblast,4_days,HALLMARK KRAS SIGNALING UP,0.06830689313591318,0.009080383884624113,0.4810936170357605,1.3403942557239885,0.1751912404379781,True,0.544079838261608
temporal_bytimepoint,Fibroblast_4_days,Fibroblast,4_days,HALLMARK MITOTIC SPINDLE,-0.042662810417832805,0.005808538273435481,0.4810936170357605,-1.5619659134362114,0.11534423278836058,True,0.4173024955309612
temporal_bytimepoint,Fibroblast_4_days,Fibroblast,4_days,HALLMARK MTORC1 SIGNALING,-0.01741811975681353,0.00717887213788673,0.4810936170357605,-0.5984630261373388,0.5328733563321834,True,0.8453134897211974
