analysis,label,model,pathway,n_clock,n_nonzero,weight_share,total_shift,observed,expected_from_weight,ratio,ratio_reliable,null_mean,null_sd,z,p_emp,interpretable,p_emp_adj
meta_analysis,CICQ,scaled,HALLMARK MYC TARGETS,137,11,0.0053251411895909,5.88320206320108,-0.1209896900901182,0.0313288816334385,-3.8619217725595782,False,0.0038021726614834,0.8184085316675399,-0.1524811361598752,0.8350082495875206,False,
meta_analysis,CICQ,scaled,HALLMARK MYOGENESIS,156,52,0.0341216826244272,5.88320206320108,2.62391808015944,0.2007447536159228,13.070917336049945,False,0.205561566674172,1.853594164913519,1.304685005629643,0.1821408929553522,True,0.5808042931186774
meta_analysis,CICQ,scaled,HALLMARK NOTCH SIGNALING,26,4,0.0029431687903581,5.88320206320108,-0.2958607643314824,0.0173152566997838,-17.086709683904083,False,-0.011775767196049,0.4672731544869725,-0.6079634458079136,0.4700764961751912,False,
meta_analysis,CICQ,scaled,HALLMARK OXIDATIVE PHOSPHORYLATION,103,11,0.0083391356490583,5.88320206320108,-0.1010351990062435,0.049060820055854,-2.0593866733417534,False,0.0223394347356155,1.137758056101298,-0.1084366162737807,0.8948552572371381,False,
meta_analysis,CICQ,scaled,HALLMARK P53 PATHWAY,141,36,0.0278645558413095,5.88320206320108,1.024523419198054,0.1639328124157738,6.249654380354382,False,0.2434896662459839,2.120229619814333,0.3683722487663692,0.6934153292335383,True,0.9067738920746272
meta_analysis,CICQ,scaled,HALLMARK PANCREAS BETA CELLS,19,5,0.0015289761528051,5.88320206320108,-0.0057454975518352,0.0089952756567686,-0.6387239003078202,False,-0.014090169123231,0.2276737977256005,0.036651874984108,0.95985200739963,False,
meta_analysis,CICQ,scaled,HALLMARK PEROXISOME,78,13,0.0064702844159259,5.88320206320108,0.0403779061914012,0.0380659906252733,1.0607344122181566,False,0.0120482569452913,0.9032719935098062,0.0313633650214599,0.968301584920754,False,
meta_analysis,CICQ,scaled,HALLMARK PI3K AKT MTOR SIGNALING,77,11,0.005470409096362,5.88320206320108,0.1599861955334525,0.0321835220822713,4.971059262080661,False,0.017680547063699,0.7852240749368693,0.1812293497002045,0.7882105894705265,False,
meta_analysis,CICQ,scaled,HALLMARK PROTEIN SECRETION,76,5,0.0028243260081014,5.88320206320108,0.3308804384186635,0.0166160805980149,19.913266336598785,False,0.0068842852098421,0.4212201475648613,0.769184843322175,0.3784310784460777,False,
meta_analysis,CICQ,scaled,HALLMARK REACTIVE OXYGEN SPECIES PATHWAY,28,5,0.001463852562887,5.88320206320108,-0.2742336437520042,0.0086121404181991,-31.84268142824212,False,-0.0040693016813334,0.2021490751846236,-1.3364609351980885,0.1726413679316034,False,
meta_analysis,CICQ,scaled,HALLMARK SPERMATOGENESIS,74,12,0.0082702231817565,5.88320206320108,0.2848262960928568,0.0486553940860436,5.8539510663331935,False,0.0407353245224551,0.8683779642568682,0.2810883988509398,0.7171641417929103,False,
meta_analysis,CICQ,scaled,HALLMARK TGF BETA SIGNALING,40,11,0.005390860523621,5.88320206320108,0.5796698604074129,0.0317155217549966,18.277166142350723,False,-0.0352480797360349,0.6075031457608779,1.0122053596500855,0.2826858657067146,False,
meta_analysis,CICQ,scaled,HALLMARK TNFA SIGNALING VIA NFKB,164,50,0.0303462780806595,5.88320206320108,-2.161357360529377,0.1785332858146102,-12.106187093726268,False,0.0364137913870608,1.7996872493335718,-1.2211961565712472,0.2090895455227238,True,0.5924203789810509
meta_analysis,CICQ,scaled,HALLMARK UNFOLDED PROTEIN RESPONSE,79,9,0.0041679179798426,5.88320206320108,0.1162845518500761,0.0245207036582633,4.742300770430325,False,-0.0007132141463723,0.4708729880376477,0.2484699037080762,0.7802109894505275,False,
meta_analysis,CICQ,scaled,HALLMARK UV RESPONSE DN,128,30,0.0186947256569939,5.88320206320108,-0.5179850348297286,0.1099848485562052,-4.709603564758506,False,0.1270302052008308,1.4970977611534813,-0.4308437676999725,0.6347682615869207,True,0.8702468102401332
meta_analysis,CICQ,scaled,HALLMARK UV RESPONSE UP,104,21,0.011923140245684,5.88320206320108,2.032667003549732,0.0701462432932444,28.977560424044725,False,-0.0175048103054387,1.0289124287139038,1.99256200687341,0.0521473926303684,False,
meta_analysis,CICQ,scaled,HALLMARK WNT BETA CATENIN SIGNALING,29,4,0.0048011605210316,5.88320206320108,0.1640400591995006,0.0282461974830932,5.807509463802585,False,0.0716762438649907,1.0755101273370349,0.085879075414383,0.9049547522623868,False,
meta_analysis,CICQ,scaled,HALLMARK XENOBIOTIC METABOLISM,136,38,0.0193351045231881,5.88320206320108,-0.8117264566220704,0.113752326823029,-7.135910792268184,False,0.1382969261533855,1.672768912076259,-0.5679346237946739,0.5386730663466827,True,0.8702468102401332
meta_analysis,CICQ,scaled,Lysosomal Genes,138,22,0.0196446374095193,5.88320206320108,2.935789069371535,0.1155733713385213,25.4019505996103,False,0.2502627848163001,1.9017014815201625,1.4121702647086896,0.151792410379481,True,0.5757538210046019
meta_analysis,SSCQ,scaled,HALLMARK ADIPOGENESIS,142,23,0.0159896666166188,-3.4334639890361185,1.1011457969033618,-0.0548999445248539,-20.057320757489265,False,-0.0293669998279839,1.249828163811543,0.904534582805106,0.3264336783160842,False,
meta_analysis,SSCQ,scaled,HALLMARK ALLOGRAFT REJECTION,133,28,0.0224234560913446,-3.4334639890361185,0.2943456039996887,-0.0769901289993643,-3.823160291134449,False,0.0282463230348028,1.6105796403570842,0.1652195733120583,0.8542572871356432,False,
meta_analysis,SSCQ,scaled,HALLMARK ANDROGEN RESPONSE,75,15,0.0092040014056126,-3.4334639890361185,-1.4395774918501147,-0.0316016073812088,45.553932573256574,False,-1.370296231377921e-05,0.9717393847415264,-1.4814299095952683,0.1270436478176091,False,
meta_analysis,SSCQ,scaled,HALLMARK ANGIOGENESIS,28,8,0.0105685417604998,-3.4334639890361185,-2.4081706717074254,-0.0362867075513005,66.36509163315131,False,0.0058711212181208,0.901723559449102,-2.6771417555069514,0.0211989400529973,False,
meta_analysis,SSCQ,scaled,HALLMARK APICAL JUNCTION,152,33,0.0229092646644998,-3.4334639890361185,2.287194804915144,-0.0786581352408579,-29.077663714141664,False,-0.0261071187274007,1.401949856838749,1.650060387222978,0.0994950252487375,False,
meta_analysis,SSCQ,scaled,HALLMARK APICAL SURFACE,31,6,0.0044629388278138,-3.4334639890361185,0.4725414432650054,-0.01532333975057,-30.838019058307783,False,-0.0211147398221298,0.6609006038014337,0.7469446695125933,0.3612819359032048,False,
meta_analysis,SSCQ,scaled,HALLMARK APOPTOSIS,123,25,0.0192046057307468,-3.4334639890361185,-0.1267149432164826,-0.0659383222001559,1.9217192519979376,False,-0.0521057048811695,1.3369884777525107,-0.0558039501288237,0.9482025898705064,True,0.9721260924905564
meta_analysis,SSCQ,scaled,HALLMARK BILE ACID METABOLISM,79,16,0.0089765043147284,-3.4334639890361185,-0.1568649018976836,-0.0308205043120473,5.089628005741844,False,-0.0088335508822393,0.887276017965395,-0.1668379940606236,0.8431578421078946,False,
meta_analysis,SSCQ,scaled,HALLMARK CHOLESTEROL HOMEOSTASIS,58,11,0.0116143296918463,-3.4334639890361185,-1.3676861732211476,-0.0398773827537474,34.297290312830754,False,0.0259522289132452,1.0741201920705712,-1.2974696988498926,0.1709914504274786,False,
meta_analysis,SSCQ,scaled,HALLMARK COAGULATION,77,20,0.0120868292054766,-3.4334639890361185,2.243293723300304,-0.0414996928186342,-54.05567055891599,False,-0.081191926693686,0.7903227343137013,2.941185352604746,0.0141492925353732,False,
meta_analysis,SSCQ,scaled,HALLMARK COMPLEMENT,127,35,0.0197891890694979,-3.4334639890361185,2.180894006874652,-0.0679454680423483,-32.09771114558173,False,0.0016298725245428,1.4369393871264404,1.5166012943024365,0.1248437578121094,True,0.5757538210046019
meta_analysis,SSCQ,scaled,HALLMARK DNA REPAIR,93,12,0.0067373565593693,-3.4334639890361185,0.6323044633711388,-0.0231324711278908,-27.33406473849516,False,0.0097831668560539,0.8430760961724324,0.7383927730145986,0.3634318284085795,False,
meta_analysis,SSCQ,scaled,HALLMARK E2F TARGETS,136,18,0.011107688312077,-3.4334639890361185,1.1384904373738418,-0.0381378478209539,-29.851984378319447,False,-0.0018618965116392,0.8748055528754975,1.303549491812355,0.1528423578821059,False,
meta_analysis,SSCQ,scaled,HALLMARK EPITHELIAL MESENCHYMAL TRANSITION,153,55,0.0397412605410033,-3.4334639890361185,-3.265043152639688,-0.1364501869464369,23.92846228874256,False,-0.1269382046559812,1.8334488511587543,-1.711585761446467,0.0898955052247387,True,0.5706857514267144
meta_analysis,SSCQ,scaled,HALLMARK ESTROGEN RESPONSE EARLY,150,50,0.02569614946034,-3.4334639890361185,-0.0120678553781339,-0.0882268038289676,0.136782189248611,False,-0.1486313521457657,1.4385490057660704,0.0949314178524683,0.920653967301635,True,0.9721260924905564
meta_analysis,SSCQ,scaled,HALLMARK ESTROGEN RESPONSE LATE,150,44,0.0225695918474804,-3.4334639890361185,-1.0078012209554918,-0.0774918808555671,13.005249192929996,False,-0.0935345938102974,1.3749635832308376,-0.6649387942311062,0.4753762311884406,True,0.8597229712982436
meta_analysis,SSCQ,scaled,HALLMARK FATTY ACID METABOLISM,107,24,0.0156727206116287,-3.4334639890361185,-0.6245083987287926,-0.0538117218302513,11.6054342341767,False,0.0292185403727202,1.369698928433485,-0.4772778349539746,0.592270386480676,True,0.8702468102401332
meta_analysis,SSCQ,scaled,HALLMARK G2M CHECKPOINT,142,17,0.0105432869349456,-3.4334639890361185,0.211956189178183,-0.0361999960172109,-5.855143991657091,False,-0.0067591895835286,0.8813584029088068,0.2481571379360207,0.7574121293935303,False,
meta_analysis,SSCQ,scaled,HALLMARK GLYCOLYSIS,139,30,0.0200052529173737,-3.4334639890361185,0.1499571714026755,-0.0686873154833626,-2.1831857941659987,False,-0.0953697203263218,1.3417078688280382,0.1828467264959001,0.8429578521073946,True,0.96979032627316
meta_analysis,SSCQ,scaled,HALLMARK HEDGEHOG SIGNALING,32,8,0.0037695085540802,-3.4334639890361185,-0.9719856085084336,-0.0129424718767981,75.100461315346,False,0.0101521997811255,0.626464680086594,-1.5677464979411162,0.0970451477426128,False,
meta_analysis,SSCQ,scaled,HALLMARK HEME METABOLISM,142,20,0.0090905971349676,-3.4334639890361185,1.5237615327019478,-0.0312122379017464,-48.81936173556747,False,-0.0785279200285599,0.7710789830186807,2.077983563315056,0.0450477476126193,False,
meta_analysis,SSCQ,scaled,HALLMARK HYPOXIA,142,32,0.0248285872137324,-3.4334639890361185,0.6841495524837985,-0.085248060096993,-8.025397313503566,False,-0.0457252001513067,1.5920996231965354,0.4584353529144743,0.623918804059797,True,0.8702468102401332
meta_analysis,SSCQ,scaled,HALLMARK IL2 STAT5 SIGNALING,148,35,0.0191720717138196,-3.4334639890361185,0.3684473406552901,-0.0658266178246177,-5.597239427323252,False,-0.1087717700353369,1.0917433321716343,0.4371165791700964,0.6272186390680466,True,0.8702468102401332
meta_analysis,SSCQ,scaled,HALLMARK IL6 JAK STAT3 SIGNALING,57,13,0.0054087736405016,-3.4334639890361185,-0.5438884121467047,-0.0185708295195101,29.28724382372394,False,-0.038556829312455,0.4399921798918707,-1.148501282360146,0.2362881855907204,False,
meta_analysis,SSCQ,scaled,HALLMARK INFLAMMATORY RESPONSE,146,34,0.0206525357886357,-3.4334639890361185,0.0612409544779619,-0.0709097379125606,-0.8636466059637489,False,-0.096330425388898,1.3160952167696782,0.1197264284977913,0.8921053947302635,False,
meta_analysis,SSCQ,scaled,HALLMARK INTERFERON ALPHA RESPONSE,66,13,0.0103440128843608,-3.4334639890361185,-0.9681153096825246,-0.0355157957405787,27.2587250122176,False,-0.0722572878980939,0.7907268366275517,-1.1329551246866278,0.2207889605519724,False,
meta_analysis,SSCQ,scaled,HALLMARK INTERFERON GAMMA RESPONSE,134,30,0.0262464255577463,-3.4334639890361185,-1.3031248549096508,-0.0901161569934392,14.4605018499016,False,0.013560964835779,1.6200927003704932,-0.8127225185597847,0.3875306234688265,False,
meta_analysis,SSCQ,scaled,HALLMARK KRAS SIGNALING DN,110,31,0.0150518155041489,-3.4334639890361185,0.3765499072226442,-0.0516798665031109,-7.286201236606851,False,-0.1226942127253242,0.8729158856105511,0.571926949867315,0.527973601319934,False,
meta_analysis,SSCQ,scaled,HALLMARK KRAS SIGNALING UP,155,46,0.0232272905683437,-3.4334639890361185,5.064018363612168,-0.0797500657292866,-63.498610531583616,False,-0.0989963313686456,1.3411996177375176,3.849549781180487,0.0010499475026248,True,0.0446227688615569
meta_analysis,SSCQ,scaled,HALLMARK MITOTIC SPINDLE,159,18,0.0102920766135842,-3.4334639890361185,0.8056035373559913,-0.0353374744251423,-22.797428239037067,False,-0.0487917142562916,0.7444114557806008,1.1477459743232346,0.2046897655117244,False,
meta_analysis,SSCQ,scaled,HALLMARK MTORC1 SIGNALING,131,28,0.0197176958311117,-3.4334639890361185,0.6245053729799945,-0.0676999985828897,-9.224599498556412,False,-0.0223921103757628,1.407361818072003,0.459652574802666,0.6096195190240488,True,0.8702468102401332
meta_analysis,SSCQ,scaled,HALLMARK MYC TARGETS,137,11,0.0053251411895909,-3.4334639890361185,0.3203381943102282,-0.0182836805109934,-17.52044366108986,False,-0.0180573907028197,0.6616441862335725,0.5114464723696495,0.5101744912754362,False,
meta_analysis,SSCQ,scaled,HALLMARK MYOGENESIS,156,52,0.0341216826244272,-3.4334639890361185,0.3880157011814207,-0.1171555685362903,-3.311969768310484,False,-0.1871697823832381,1.4741365515931322,0.3901846697600999,0.6763661816909154,True,0.898298835058247
meta_analysis,SSCQ,scaled,HALLMARK NOTCH SIGNALING,26,4,0.0029431687903581,-3.4334639890361185,-0.2370945115790998,-0.0101052640553495,23.46247562463105,False,-0.0395196403762524,0.3795582847212133,-0.5205389505539755,0.552522373881306,False,
meta_analysis,SSCQ,scaled,HALLMARK OXIDATIVE PHOSPHORYLATION,103,11,0.0083391356490583,-3.4334639890361185,-0.209045645087468,-0.0286321219507293,7.301088108216271,False,-0.0066281561390612,0.9094333834918068,-0.2225753888330078,0.7909104544772761,False,
meta_analysis,SSCQ,scaled,HALLMARK P53 PATHWAY,141,36,0.0278645558413095,-3.4334639890361185,1.1093008411148355,-0.0956719490516222,-11.594838948209205,False,-0.0066506803900529,1.6852785837207354,0.6621762907833944,0.4855257237138143,True,0.8597851357432128
meta_analysis,SSCQ,scaled,HALLMARK PANCREAS BETA CELLS,19,5,0.0015289761528051,-3.4334639890361185,-0.0081977064063321,-0.0052496845607515,1.5615617112732796,False,-0.0080882788307251,0.1878807768849656,-0.0005824309299824,0.99950002499875,False,
meta_analysis,SSCQ,scaled,HALLMARK PEROXISOME,78,13,0.0064702844159259,-3.4334639890361185,-0.3808101026248291,-0.0222154885409033,17.141648806132622,False,-0.0384553390980806,0.7292779338160671,-0.4694434695635457,0.567521623918804,False,
meta_analysis,SSCQ,scaled,HALLMARK PI3K AKT MTOR SIGNALING,77,11,0.005470409096362,-3.4334639890361185,-0.034856326918024,-0.0187824526376548,1.855792083731626,False,-0.0284294603413206,0.6065947091798101,-0.0105949928007009,0.9883005849707516,False,
meta_analysis,SSCQ,scaled,HALLMARK PROTEIN SECRETION,76,5,0.0028243260081014,-3.4334639890361185,0.2779321698508386,-0.0096972216421144,-28.661010349994974,False,-0.0367250447320721,0.3388351756763545,0.9286438869719422,0.3132343382830858,False,
meta_analysis,SSCQ,scaled,HALLMARK REACTIVE OXYGEN SPECIES PATHWAY,28,5,0.001463852562887,-3.4334639890361185,-0.2807296377079982,-0.0050260850599308,55.85453376944247,False,-0.0306463598283762,0.1676462111599427,-1.49173235797754,0.1333933303334833,False,
meta_analysis,SSCQ,scaled,HALLMARK SPERMATOGENESIS,74,12,0.0082702231817565,-3.4334639890361185,0.1400721225623592,-0.0283955134758528,-4.932896271852048,False,-0.0426993232455603,0.6855136016740443,0.2666197218575771,0.7435628218589071,False,
meta_analysis,SSCQ,scaled,HALLMARK TGF BETA SIGNALING,40,11,0.005390860523621,-3.4334639890361185,-0.0731548424279367,-0.0185093254777693,3.952323520152024,False,-0.0711332390362262,0.4930470904574164,-0.0041002237531407,0.9968001599920004,False,
meta_analysis,SSCQ,scaled,HALLMARK TNFA SIGNALING VIA NFKB,164,50,0.0303462780806595,-3.4334639890361185,-1.4086107713294305,-0.1041928529912208,13.519264814143428,False,-0.1503621168175,1.4307445139808723,-0.8794362950314636,0.3588320583970801,True,0.7625181240937954
meta_analysis,SSCQ,scaled,HALLMARK UNFOLDED PROTEIN RESPONSE,79,9,0.0041679179798426,-3.4334639890361185,0.3594170887242853,-0.014310396293046,-25.115802620989584,False,-0.0636341243243188,0.3793393110861739,1.115231669075553,0.2483375831208439,False,
meta_analysis,SSCQ,scaled,HALLMARK UV RESPONSE DN,128,30,0.0186947256569939,-3.4334639890361185,-1.664951896185464,-0.0641876673281984,25.93881294474194,False,-0.0431677665706324,1.184323472280678,-1.3693759919253523,0.1557922103894805,True,0.5757538210046019
meta_analysis,SSCQ,scaled,HALLMARK UV RESPONSE UP,104,21,0.011923140245684,-3.4334639890361185,1.108910471484884,-0.0409376726697835,-27.08777512658605,False,-0.0821168471892571,0.824031190912008,1.445366791705973,0.1289935503224838,False,
meta_analysis,SSCQ,scaled,HALLMARK WNT BETA CATENIN SIGNALING,29,4,0.0048011605210316,-3.4334639890361185,0.1974714109288887,-0.0164846117545442,-11.97913629203024,False,0.0441638737163101,0.8358933900237906,0.1834056101439148,0.8095595220238988,False,
meta_analysis,SSCQ,scaled,HALLMARK XENOBIOTIC METABOLISM,136,38,0.0193351045231881,-3.4334639890361185,-1.526397060927776,-0.0663863851046158,22.992622034207503,False,-0.0598949043215258,1.317617354136911,-1.112995477785631,0.2435878206089695,True,0.6470301484925753
meta_analysis,SSCQ,scaled,Lysosomal Genes,138,22,0.0196446374095193,-3.4334639890361185,2.010412812122789,-0.0674491551232564,-29.8063453641334,False,0.0343232390864268,1.5235995061034306,1.2969875384707654,0.1844907754612269,True,0.5808042931186774
meta_analysis,RS,scaled,HALLMARK ADIPOGENESIS,142,23,0.0159896666166188,42.329494251331695,0.5336350498078273,0.6768345011288793,0.7884276716358098,True,0.85329818467158,1.6921338124649163,-0.1889112625189507,0.8379081045947703,False,
meta_analysis,RS,scaled,HALLMARK ALLOGRAFT REJECTION,133,28,0.0224234560913446,42.329494251331695,-0.7772567588185849,0.9491735557135612,-0.8188773845835453,True,1.3365275730486537,2.182979304459662,-0.9683025063723402,0.311734413279336,False,
meta_analysis,RS,scaled,HALLMARK ANDROGEN RESPONSE,75,15,0.0092040014056126,42.329494251331695,-1.3784127185289397,0.3896007245881293,-3.5380137446770505,True,0.4458131965874897,1.3253284688280764,-1.3764330564252525,0.1527423628818559,False,
meta_analysis,RS,scaled,HALLMARK ANGIOGENESIS,28,8,0.0105685417604998,42.329494251331695,2.998715285671649,0.4473610276960367,6.703121416533298,True,0.3942706785865953,1.24642524927877,2.0895313285671056,0.0502974851257437,False,
meta_analysis,RS,scaled,HALLMARK APICAL JUNCTION,152,33,0.0229092646644998,42.329494251331695,2.3119690690177275,0.9697375869181843,2.384118240033513,True,1.012361916972438,1.8596480100492707,0.6988457735132665,0.456077196140193,False,
meta_analysis,RS,scaled,HALLMARK APICAL SURFACE,31,6,0.0044629388278138,42.329494251331695,-0.4727222390802686,0.1889139434559933,-2.502315236410208,True,0.1924787400484246,0.8864496957980331,-0.7504102965818507,0.3407829608519574,False,
meta_analysis,RS,scaled,HALLMARK APOPTOSIS,123,25,0.0192046057307468,42.329494251331695,3.7761734849983153,0.8129212478787397,4.645189795262422,True,0.821101207352779,1.7771766743734922,1.6627903799644947,0.0939953002349882,True,0.5706857514267144
meta_analysis,RS,scaled,HALLMARK BILE ACID METABOLISM,79,16,0.0089765043147284,42.329494251331695,2.221486991845376,0.379970887787351,5.846466303725407,True,0.4910074597345277,1.2170434876295635,1.421871568025317,0.1395930203489825,False,
meta_analysis,RS,scaled,HALLMARK CHOLESTEROL HOMEOSTASIS,58,11,0.0116143296918463,42.329494251331695,0.3304966714289684,0.4916287019240821,0.6722485284840104,True,0.6054788192968253,1.4540673518327378,-0.1891123870715229,0.8286085695715214,False,
meta_analysis,RS,scaled,HALLMARK COAGULATION,77,20,0.0120868292054766,42.329494251331695,2.6668846177358416,0.5116293673700534,5.212532328713896,True,0.267180990435966,1.0874123697396334,2.206801848202677,0.0404479776011199,False,
meta_analysis,RS,scaled,HALLMARK COMPLEMENT,127,35,0.0197891890694979,42.329494251331695,0.9511810157659768,0.8376663649558291,1.1355129626293796,True,1.0856543765950148,1.9489762171977876,-0.0689969224059502,0.9391530423478828,True,0.9721260924905564
meta_analysis,RS,scaled,HALLMARK DNA REPAIR,93,12,0.0067373565593693,42.329494251331695,-0.3496515107167743,0.2851888957489956,-1.2260347998419772,True,0.3982437860463008,1.1340967412033462,-0.6594634034213981,0.4062796860156992,False,
meta_analysis,RS,scaled,HALLMARK E2F TARGETS,136,18,0.011107688312077,42.329494251331695,5.164083520985847,0.4701828285516499,10.98313933942096,True,0.4620046641330215,1.1748620102797231,4.002239255087758,0.0022998850057497,False,
meta_analysis,RS,scaled,HALLMARK EPITHELIAL MESENCHYMAL TRANSITION,153,55,0.0397412605410033,42.329494251331695,4.130871898642933,1.6822274596110744,2.45559652176762,True,1.41638690605271,2.4791815147218026,1.0949117587684276,0.2601369931503425,True,0.6612669366531674
meta_analysis,RS,scaled,HALLMARK ESTROGEN RESPONSE EARLY,150,50,0.02569614946034,42.329494251331695,-0.3115172003502551,1.087705010862826,-0.2863986073789831,True,0.9079258239710168,1.968273210609791,-0.6195496731591831,0.504224788760562,True,0.8702468102401332
meta_analysis,RS,scaled,HALLMARK ESTROGEN RESPONSE LATE,150,44,0.0225695918474804,42.329494251331695,-0.6124692522849267,0.9553594083628246,-0.6410877905462823,True,0.8897208703190991,1.8960282171086444,-0.7922825773631135,0.399830008499575,True,0.7903616447084623
meta_analysis,RS,scaled,HALLMARK FATTY ACID METABOLISM,107,24,0.0156727206116287,42.329494251331695,-0.4592213455115061,0.6634183370326657,-0.6922047822276199,True,1.0388442206600603,1.8235544348667057,-0.8215085535853879,0.3775311234438278,True,0.7755862206889655
meta_analysis,RS,scaled,HALLMARK G2M CHECKPOINT,142,17,0.0105432869349456,42.329494251331695,3.4750195381776483,0.4462920037029227,7.786425724290634,True,0.4606366646153437,1.1949798760635315,2.5225386083422574,0.0266986650667466,False,
meta_analysis,RS,scaled,HALLMARK GLYCOLYSIS,139,30,0.0200052529173737,42.329494251331695,-1.9114852835263572,0.8468122383624098,-2.257271679519941,True,0.7382075960828277,1.8177701110933169,-1.4576611549716258,0.1376931153442327,True,0.5757538210046019
meta_analysis,RS,scaled,HALLMARK HEDGEHOG SIGNALING,32,8,0.0037695085540802,42.329494251331695,-1.2757806094613888,0.1595613906702857,-7.995547068761982,True,0.211905998966438,0.862955208826237,-1.7239441783442373,0.0887455627218639,False,
meta_analysis,RS,scaled,HALLMARK HEME METABOLISM,142,20,0.0090905971349676,42.329494251331695,1.0403912417939467,0.3848003791657865,2.7037167792023067,True,0.2946328236292663,1.0532880632819932,0.7080289278518302,0.415429228538573,False,
meta_analysis,RS,scaled,HALLMARK HYPOXIA,142,32,0.0248285872137324,42.329494251331695,2.2815633144803216,1.050981539732376,2.1708880967227104,True,1.1061314583818973,2.136151640435651,0.5502567485605583,0.5621718914054298,True,0.8702468102401332
meta_analysis,RS,scaled,HALLMARK IL2 STAT5 SIGNALING,148,35,0.0191720717138196,42.329494251331695,-0.7542862697394825,0.8115440993962483,-0.9294458185336288,True,0.5012197664036646,1.4787833052597077,-0.8490128551475986,0.3581320933953302,True,0.7625181240937954
meta_analysis,RS,scaled,HALLMARK IL6 JAK STAT3 SIGNALING,57,13,0.0054087736405016,42.329494251331695,0.0215749969356107,0.2289506527223687,0.0942342669875376,True,0.0873602599641682,0.6217256628552875,-0.1058107569927826,0.9051047447627618,False,
meta_analysis,RS,scaled,HALLMARK INFLAMMATORY RESPONSE,146,34,0.0206525357886357,42.329494251331695,3.7382345086347017,0.8742113949404807,4.276121920018228,True,0.9006866002102509,1.7663437615931783,1.606452815201207,0.1015449227538623,False,
meta_analysis,RS,scaled,HALLMARK INTERFERON ALPHA RESPONSE,66,13,0.0103440128843608,42.329494251331695,-2.9937345127825514,0.437856833924255,-6.83724514689301,True,0.2549495894606184,1.0938879820857497,-2.9698508032319766,0.0115994200289985,False,
meta_analysis,RS,scaled,HALLMARK INTERFERON GAMMA RESPONSE,134,30,0.0262464255577463,42.329494251331695,1.878147215022311,1.1109979197646285,1.6905047089738998,True,1.4114877265071049,2.18428749966613,0.2136438031104126,0.8256087195640218,False,
meta_analysis,RS,scaled,HALLMARK KRAS SIGNALING DN,110,31,0.0150518155041489,42.329494251331695,0.5819791987873981,0.6371357378549787,0.9134304736173268,True,0.414053578866133,1.1876284297853916,0.1413957562060128,0.8758562071896405,False,
meta_analysis,RS,scaled,HALLMARK KRAS SIGNALING UP,155,46,0.0232272905683437,42.329494251331695,2.9200297780147952,0.9831994625867192,2.969926133129112,True,0.992583423451877,1.8282113176698127,1.0542798504385082,0.2682865856707164,True,0.6612669366531674
meta_analysis,RS,scaled,HALLMARK MITOTIC SPINDLE,159,18,0.0102920766135842,42.329494251331695,4.497531209951488,0.4356583978489808,10.323526947162254,True,0.2670773795368525,1.0024768516105056,4.2200015128711446,0.0015999200039998,False,
meta_analysis,RS,scaled,HALLMARK MTORC1 SIGNALING,131,28,0.0197176958311117,42.329494251331695,1.4342834069716843,0.834640092332551,1.7184453756149227,True,1.0949158400536343,1.889254742492194,0.1796303903783649,0.8468076596170192,True,0.96979032627316
meta_analysis,RS,scaled,HALLMARK MYC TARGETS,137,11,0.0053251411895909,42.329494251331695,-1.689416428584833,0.2254105333723199,-7.494842425106879,True,0.2181855386133806,0.881629907003105,-2.163721933711007,0.0533973301334933,False,
meta_analysis,RS,scaled,HALLMARK MYOGENESIS,156,52,0.0341216826244272,42.329494251331695,5.077461232793999,1.4443535684964577,3.515386636306463,True,0.9737009485469412,2.04336415161198,2.0083352646710875,0.047897605119744,True,0.4523662705753601
meta_analysis,RS,scaled,HALLMARK NOTCH SIGNALING,26,4,0.0029431687903581,42.329494251331695,-0.3852800709744322,0.1245828463921626,-3.092561152132013,True,0.0016819183439892,0.5308610519732505,-0.7289327176669953,0.4121793910304485,False,
meta_analysis,RS,scaled,HALLMARK OXIDATIVE PHOSPHORYLATION,103,11,0.0083391356490583,42.329494251331695,-1.715749476677282,0.3529913945178925,-4.860598596236639,True,0.4194341215365573,1.2199082780632593,-1.7502820798984018,0.0827458627068646,False,
meta_analysis,RS,scaled,HALLMARK P53 PATHWAY,141,36,0.0278645558413095,42.329494251331695,4.97062568567848,1.1794925563006218,4.214206913919343,True,1.440294536141257,2.322589682025081,1.5199977752674354,0.1240937953102344,True,0.5757538210046019
meta_analysis,RS,scaled,HALLMARK PANCREAS BETA CELLS,19,5,0.0015289761528051,42.329494251331695,0.0405061464312762,0.06472078727059,0.6258599151757034,True,0.0208930472188195,0.2326321585038769,0.0843094924562196,0.9086545672716364,False,
meta_analysis,RS,scaled,HALLMARK PEROXISOME,78,13,0.0064702844159259,42.329494251331695,0.7729129366681504,0.2738838669884188,2.822046238673974,True,0.2651505320586373,0.9704624617250548,0.5232169451530718,0.5105244737763112,False,
meta_analysis,RS,scaled,HALLMARK PI3K AKT MTOR SIGNALING,77,11,0.005470409096362,42.329494251331695,2.342887054593411,0.2315596503968915,10.11785538014814,True,0.2575956457596725,0.8188135569700062,2.546723110631306,0.0349482525873706,False,
