analysis,label,model,pathway,n_clock,n_nonzero,weight_share,total_shift,observed,expected_from_weight,ratio,null_mean,null_sd,z,p_emp,ratio_reliable,interpretable,p_emp_adj_DEPRECATED,p_floor
meta_analysis,SIPS,mortality,HALLMARK IL2 STAT5 SIGNALING,148,148,0.015928966932321438,0.7632880330800844,0.026028228507651352,0.012158389838769337,2.1407627862577163,0.01226680538863673,0.027142778922577215,0.5070012601977149,0.6045197740112994,False,True,0.8800572471376431,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK IL6 JAK STAT3 SIGNALING,57,57,0.006172409138982453,0.7632880330800844,-0.04110105598830526,0.0047113260310594545,-8.723882770444291,0.005819727818634622,0.018297177904332926,-2.564372716506661,0.015249237538123094,False,True,0.15971316818774445,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK INFLAMMATORY RESPONSE,146,146,0.016824620400152427,0.7632880330800844,0.019788487555912226,0.012842031412551408,1.5409156791636225,0.013617042114926408,0.029804710765629756,0.2070627522446088,0.8311084445777711,False,True,0.9255525860070632,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK INTERFERON ALPHA RESPONSE,66,66,0.0075576113858438765,0.7632880330800844,-0.038621925621785846,0.005768634329484423,-6.695159272686594,0.0064782090135507165,0.01954168363780328,-2.30789401114296,0.023748812559372032,False,True,0.19006307749128673,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK INTERFERON GAMMA RESPONSE,134,134,0.015612047876850901,0.7632880330800844,0.054617096852556835,0.011916489316273633,4.583321094239522,0.013528913636108865,0.027327085932886998,1.5035698763255276,0.1295935203239838,False,True,0.4810668557481217,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK KRAS SIGNALING DN,110,110,0.01124771173504803,0.7632880330800844,-0.03290911617483167,0.008585243766896594,-3.833218609554718,0.00793284915090867,0.022408482780833284,-1.8226118084475504,0.0687965601719914,False,True,0.37425788285053835,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK KRAS SIGNALING UP,155,155,0.018874463437225677,0.7632880330800844,0.06598823924018843,0.014406652072441956,4.5804007002026035,0.015344984109345296,0.031032891162579936,1.6319219136085443,0.10199490025498725,False,True,0.44666516674166296,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK MITOTIC SPINDLE,159,159,0.01207361325894233,0.7632880330800844,-0.003483991999021294,0.009215644516587719,-0.3780519086592669,0.00771582826811429,0.020300581924050057,-0.5516994689628665,0.5736713164341782,False,True,0.8800572471376431,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK MTORC1 SIGNALING,131,131,0.014921985833275175,0.7632880330800844,0.05261178605378157,0.011389773216329493,4.6192127845313165,0.011656262592980153,0.026329374560908878,1.5555068870343745,0.11609419529023549,False,True,0.4662799646902901,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK MYC TARGETS,137,137,0.009908172165428735,0.7632880330800844,-0.057782090776161456,0.00756278924356894,-7.640314825022631,0.006118085358984582,0.01934551648309727,-3.303100033073681,0.0022998850057497125,False,True,0.08421453927303635,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK MYOGENESIS,156,156,0.021097313366181467,0.7632880330800844,0.12278514098960966,0.016103326822546827,7.624830716202935,0.019201987266246966,0.03322074944150159,3.1180257960694786,0.0027498625068746564,False,True,0.08421453927303635,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK NOTCH SIGNALING,26,26,0.003433906316118424,0.7632880330800844,-0.02302162636784013,0.0026210595978113102,-8.783328081156228,0.0032511955494500242,0.013592577913735089,-1.9328799940695485,0.05779711014449278,False,True,0.32959398541700824,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK OXIDATIVE PHOSPHORYLATION,103,103,0.007848980493900027,0.7632880330800844,0.006061089127052719,0.005991032882872901,1.0116935168858936,0.005570546293128241,0.017132934143375595,0.02863157179146366,0.9766011699415029,False,True,0.988470123818912,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK P53 PATHWAY,141,141,0.016167211850572717,0.7632880330800844,0.13716050143602887,0.012340239333812682,11.114897995552191,0.012650252057529536,0.027036290605047752,4.605300749180914,4.999750012499375e-05,False,True,0.01224938753062347,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK PANCREAS BETA CELLS,19,19,0.0021431274675047583,0.7632880330800844,-0.010158949038929726,0.0016358235493116094,-6.210296363079523,0.0021524889552016974,0.010474054453485784,-1.1754223781063269,0.20373981300934954,False,False,,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK PEROXISOME,78,78,0.007473686219614218,0.7632880330800844,0.006409215499582428,0.005704575254427068,1.1235219475119589,0.00598316036568444,0.018462880058330654,0.02307630946807496,0.9804009799510025,False,True,0.988470123818912,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK PI3K AKT MTOR SIGNALING,77,77,0.00753572285976886,0.7632880330800844,0.051010019663868506,0.005751927079469602,8.868335595897758,0.005126038591901985,0.016946347406115166,2.707602999771448,0.010899455027248638,False,True,0.13964301784910754,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK PROTEIN SECRETION,76,76,0.006086314343357376,0.7632880330800844,0.01211129962115675,0.004645610903848357,2.6070413282188407,0.004610588534699957,0.016981792703524245,0.44169135835112183,0.6348182590870457,False,True,0.8800572471376431,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK REACTIVE OXYGEN SPECIES PATHWAY,28,28,0.002011187661546091,0.7632880330800844,-0.012923426602379759,0.0015351154743364504,-8.418537118822202,0.0011517843482472174,0.0072593097711502064,-1.938918629228963,0.05784710764461777,False,True,0.32959398541700824,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK SPERMATOGENESIS,74,74,0.006944162982624806,0.7632880330800844,-0.017381438871331787,0.005300396504395221,-3.2792714388289,0.005345216285253501,0.016609567294319564,-1.3682870091599408,0.1607419629018549,False,True,0.5114517001422656,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK TGF BETA SIGNALING,40,40,0.0038030510418912413,0.7632880330800844,-0.00406794850372089,0.002902823349468331,-1.4013765269133438,0.002893831760338466,0.012843741444399724,-0.5420367806527989,0.5540222988850557,False,True,0.8800572471376431,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK TNFA SIGNALING VIA NFKB,164,164,0.02051558885737916,0.7632880330800844,-0.02411064689618816,0.015659303466428635,-1.5397011078990857,0.01814805572527327,0.033929460656001297,-1.24548701348092,0.20938953052347384,False,True,0.6107194640267987,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK UNFOLDED PROTEIN RESPONSE,79,79,0.005677503185514547,0.7632880330800844,0.003029883578910829,0.0043335702392773125,0.699165679016687,0.004037465382001658,0.013844798117998366,-0.07277692274768263,0.9371531423428828,False,True,0.9687870036877904,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK UV RESPONSE DN,128,128,0.015899827602820805,0.7632880330800844,-0.011838327146091787,0.012136148137269527,-0.9754600069306054,0.01346425138544031,0.028392880766204043,-0.8911592571349672,0.3608319584020799,False,True,0.7935853207339633,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK UV RESPONSE UP,104,104,0.010580882716733565,0.7632880330800844,0.012668683565844479,0.008076261157106622,1.5686322320937829,0.007642746062534116,0.021700250427785235,0.23160735034076374,0.8117594120293985,False,True,0.915894572243865,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK WNT BETA CATENIN SIGNALING,29,29,0.00313763120082529,0.7632880330800844,0.005997104706972741,0.002394916347808639,2.5040977788055616,0.002585293277405143,0.012035410815178543,0.2834810944105679,0.7496625168741563,False,True,0.8837226407910374,4.999750012499375e-05
meta_analysis,SIPS,mortality,HALLMARK XENOBIOTIC METABOLISM,136,136,0.015389593936548849,0.7632880330800844,-0.02896373866960302,0.011746692885729564,-2.4656930211216754,0.011640455731317967,0.026794120644182837,-1.5154143306336272,0.1286435678216089,False,True,0.4810668557481217,4.999750012499375e-05
meta_analysis,SIPS,mortality,Lysosomal Genes,138,138,0.012782859113620834,0.7632880330800844,0.046241540613721134,0.009757003389975477,4.739317879220021,0.009326543851572127,0.022544817275871258,1.6374050102263429,0.09964501774911254,False,True,0.44666516674166296,4.999750012499375e-05
meta_analysis,OIS,mortality,HALLMARK ADIPOGENESIS,142,142,0.014679018794358702,0.6344403478101327,0.0356727719362378,0.00931296178940441,3.8304432835560016,0.008202283624939641,0.03689698807930639,0.7445184482877868,0.4440777961101945,False,True,0.8498606077448067,4.999750012499375e-05
meta_analysis,OIS,mortality,HALLMARK ALLOGRAFT REJECTION,133,133,0.0154325030256147,0.6344403478101327,0.03054458440687544,0.009791002587151916,3.1196584961541194,0.010331418032563081,0.04231653398331453,0.47766592562336124,0.6268186590670467,False,True,0.8800572471376431,4.999750012499375e-05
meta_analysis,OIS,mortality,HALLMARK ANDROGEN RESPONSE,75,75,0.008342295296142502,0.6344403478101327,-0.015602089678232666,0.005292688729219483,-2.9478570300380236,0.00775345471503407,0.030759343173740614,-0.7592991911870689,0.42447877606119694,False,True,0.831978401079946,4.999750012499375e-05
meta_analysis,OIS,mortality,HALLMARK ANGIOGENESIS,28,28,0.00401204340451539,0.6344403478101327,0.07472937969571056,0.002545402212990093,29.358574183026928,0.004146243750534425,0.02312993183201635,3.051592908176031,0.007999600019999,False,True,0.13066013365998366,4.999750012499375e-05
meta_analysis,OIS,mortality,HALLMARK APICAL JUNCTION,152,152,0.015281702662324596,0.6344403478101327,-0.0012630865646956462,0.009695328752216247,-0.13027784791793864,0.011742120247109404,0.04009770490801991,-0.3243379350922374,0.7338633068346583,False,True,0.8837226407910374,4.999750012499375e-05
meta_analysis,OIS,mortality,HALLMARK APICAL SURFACE,31,31,0.0028020018286050836,0.6344403478101327,-0.015979455481480036,0.001777703014704837,-8.988821726295606,0.002158325896811506,0.017913672095883678,-1.0125105160576966,0.2684865756712164,False,True,0.6852001149942503,4.999750012499375e-05
meta_analysis,OIS,mortality,HALLMARK APOPTOSIS,123,123,0.014791509154509254,0.6344403478101327,-0.05811054151403873,0.009384330212623613,-6.19229504902434,0.011319212656975166,0.04148792603879446,-1.6734930086910498,0.09294535273236339,False,True,0.4315020098051701,4.999750012499375e-05
