"analysis","label","model","pathway","n_studies","contrib_diff_within_study","contrib_diff_pooled","wilcox_p_pooled","p_adj_pooled","studies_positive","p_perm","p_perm_adj"
"meta_analysis","SIPS","yugene","HALLMARK REACTIVE OXYGEN SPECIES PATHWAY",4,-0.117677692037525,-0.172871893859992,0.00366062705231279,0.00750128494326391,2,0.0185981401859814,0.0287008336203417
"meta_analysis","SIPS","yugene","HALLMARK SPERMATOGENESIS",4,0.174945419993483,0.29498495669326,2.11553425091271e-05,6.86861769776854e-05,4,0.0013998600139986,0.00271290700387326
"meta_analysis","SIPS","yugene","HALLMARK TGF BETA SIGNALING",4,-0.523215890583974,0.0392862154499824,0.63658305375409,0.726692983737546,2,9.99900009999e-05,0.000271711959238859
"meta_analysis","SIPS","yugene","HALLMARK TNFA SIGNALING VIA NFKB",4,0.653387243981359,1.65711644342795,0.00366062705231274,0.00750128494326391,3,0.0136986301369863,0.0215387266304816
"meta_analysis","SIPS","yugene","HALLMARK UNFOLDED PROTEIN RESPONSE",4,-0.425639697671648,-0.25737726724403,6.51787925335955e-05,0.000197551549371409,0,9.99900009999e-05,0.000271711959238859
"meta_analysis","SIPS","yugene","HALLMARK UV RESPONSE DN",4,0.682282994210633,1.5476035202049,0.00741969096847361,0.0140524450160485,4,0.0001999800019998,0.000520781255207813
"meta_analysis","SIPS","yugene","HALLMARK UV RESPONSE UP",4,2.70615647700365,2.49848146854584,1.83732432468275e-06,9.00649178766056e-06,4,9.99900009999e-05,0.000271711959238859
"meta_analysis","SIPS","yugene","HALLMARK WNT BETA CATENIN SIGNALING",4,-0.0978157804898639,0.155860288819918,0.21889626983024,0.297413410095435,3,0.133386661333867,0.165082501650825
"meta_analysis","SIPS","yugene","HALLMARK XENOBIOTIC METABOLISM",4,3.26406157150856,2.11952335885369,1.4259366567515e-06,7.58476945080587e-06,4,9.99900009999e-05,0.000271711959238859
"meta_analysis","SIPS","yugene","Lysosomal Genes",4,1.61378662995078,1.85508555783523,9.8526897751583e-10,1.02632185157899e-08,2,9.99900009999e-05,0.000271711959238859
"meta_analysis","OIS","yugene","HALLMARK ADIPOGENESIS",15,2.14051352353368,1.71310576661176,1.30305644052697e-08,1.0180128441617e-07,15,9.99900009999e-05,0.000271711959238859
"meta_analysis","OIS","yugene","HALLMARK ALLOGRAFT REJECTION",15,3.39495473605764,4.13390782202582,5.38635802627141e-12,8.41618441604908e-11,13,9.99900009999e-05,0.000271711959238859
"meta_analysis","OIS","yugene","HALLMARK ANDROGEN RESPONSE",15,-0.00380932454395391,-0.893294022934916,0.0102560123756684,0.0183143078136935,7,0.97990200979902,0.987804445361915
"meta_analysis","OIS","yugene","HALLMARK ANGIOGENESIS",15,0.710601364145791,0.585562307997343,0.15697325234078,0.218018406028861,7,0.0003999600039996,0.000869478269564348
"meta_analysis","OIS","yugene","HALLMARK APICAL JUNCTION",15,4.89997158648531,5.21875554905555,0,0,13,9.99900009999e-05,0.000271711959238859
"meta_analysis","OIS","yugene","HALLMARK APICAL SURFACE",15,0.298323236244681,0.167196651275873,0.00222236467847337,0.00487360675103808,14,9.99900009999e-05,0.000271711959238859
"meta_analysis","OIS","yugene","HALLMARK APOPTOSIS",15,1.3201614370515,2.06188942813825,8.81359918381008e-09,7.10774133438771e-08,13,9.99900009999e-05,0.000271711959238859
"meta_analysis","OIS","yugene","HALLMARK BILE ACID METABOLISM",15,0.68498018766624,0.713134843767768,8.24945036836944e-06,2.98893129288748e-05,13,9.99900009999e-05,0.000271711959238859
"meta_analysis","OIS","yugene","HALLMARK CHOLESTEROL HOMEOSTASIS",15,-0.692186297969333,-0.455735951623496,0.00424384856859331,0.0085561463076478,4,9.99900009999e-05,0.000271711959238859
"meta_analysis","OIS","yugene","HALLMARK COAGULATION",15,1.46633164608171,1.83884536686752,3.00588695267834e-07,1.97755720570943e-06,13,9.99900009999e-05,0.000271711959238859
"meta_analysis","OIS","yugene","HALLMARK COMPLEMENT",15,3.80428456530542,3.77501286937246,4.41771064174645e-11,5.8127771601927e-10,13,9.99900009999e-05,0.000271711959238859
"meta_analysis","OIS","yugene","HALLMARK DNA REPAIR",15,0.725265898676571,0.482431033930438,0.00108698935542884,0.002493094851901,13,9.99900009999e-05,0.000271711959238859
"meta_analysis","OIS","yugene","HALLMARK E2F TARGETS",15,1.71990166560728,1.56414378079179,3.95660108254425e-06,1.67652588243401e-05,13,9.99900009999e-05,0.000271711959238859
"meta_analysis","OIS","yugene","HALLMARK EPITHELIAL MESENCHYMAL TRANSITION",15,5.73929587081862,5.81697874517955,1.11022302462516e-15,4.62592926927149e-14,15,9.99900009999e-05,0.000271711959238859
"meta_analysis","OIS","yugene","HALLMARK ESTROGEN RESPONSE EARLY",15,-0.91042308549172,-0.583691971758195,0.305126633883527,0.387216540461329,5,0.0006999300069993,0.001470441191175
"meta_analysis","OIS","yugene","HALLMARK ESTROGEN RESPONSE LATE",15,0.320238985326678,0.867844014348008,3.97977675496985e-05,0.000122832615894131,9,0.112288771122888,0.141191910959658
"meta_analysis","OIS","yugene","HALLMARK FATTY ACID METABOLISM",15,1.5114910552208,0.962062102388288,1.32025953571979e-05,4.58423449902706e-05,12,9.99900009999e-05,0.000271711959238859
"meta_analysis","OIS","yugene","HALLMARK G2M CHECKPOINT",15,1.7805064584717,1.532711405938,1.13794070921713e-06,6.18446037618007e-06,13,9.99900009999e-05,0.000271711959238859
"meta_analysis","OIS","yugene","HALLMARK GLYCOLYSIS",15,-1.79186106516012,-2.59474486315145,4.08842803235238e-09,3.78558151143739e-08,1,9.99900009999e-05,0.000271711959238859
"meta_analysis","OIS","yugene","HALLMARK HEDGEHOG SIGNALING",15,1.07257678204447,1.29824798784058,1.86233028998117e-10,2.32791286247647e-09,13,9.99900009999e-05,0.000271711959238859
"meta_analysis","OIS","yugene","HALLMARK HEME METABOLISM",15,2.19069285354962,1.99770754102077,2.34516184249856e-10,2.7918593363078e-09,13,9.99900009999e-05,0.000271711959238859
"meta_analysis","OIS","yugene","HALLMARK HYPOXIA",15,0.867250517531124,1.09357175184731,0.000288067044271978,0.000766135756042494,11,9.99900009999e-05,0.000271711959238859
"meta_analysis","OIS","yugene","HALLMARK IL2 STAT5 SIGNALING",15,-0.797071528706337,-0.654178049865859,0.701587245004798,0.777239602152579,5,0.0012998700129987,0.00253880861913809
"meta_analysis","OIS","yugene","HALLMARK IL6 JAK STAT3 SIGNALING",15,-1.14115173463483,-1.30376728728018,1.09736596808606e-11,1.61377348247949e-10,0,9.99900009999e-05,0.000271711959238859
"meta_analysis","OIS","yugene","HALLMARK INFLAMMATORY RESPONSE",15,1.46168136376738,1.94473505439161,8.60018676756003e-05,0.000250005429289536,11,9.99900009999e-05,0.000271711959238859
"meta_analysis","OIS","yugene","HALLMARK INTERFERON ALPHA RESPONSE",15,-2.08817280865269,-1.98059423159885,1.11441730377974e-13,3.09560362161038e-12,0,9.99900009999e-05,0.000271711959238859
"meta_analysis","OIS","yugene","HALLMARK INTERFERON GAMMA RESPONSE",15,6.8929780079028,7.28605783565987,0,0,13,9.99900009999e-05,0.000271711959238859
"meta_analysis","OIS","yugene","HALLMARK KRAS SIGNALING DN",15,-0.258898337290414,0.00966622904624626,0.381634925166974,0.469993750205633,8,0.0325967403259674,0.0471051160779876
"meta_analysis","OIS","yugene","HALLMARK KRAS SIGNALING UP",15,4.62432090380905,4.13197626541535,1.14330767075899e-12,2.04162084064105e-11,15,9.99900009999e-05,0.000271711959238859
"meta_analysis","OIS","yugene","HALLMARK MITOTIC SPINDLE",15,2.88711284399687,2.71775031900438,3.50019568884363e-10,3.97749510095867e-09,15,9.99900009999e-05,0.000271711959238859
"meta_analysis","OIS","yugene","HALLMARK MTORC1 SIGNALING",15,0.576643695955446,0.169287692337611,0.33530464009979,0.421236985049988,7,0.0094990500949905,0.015521323684625
"meta_analysis","OIS","yugene","HALLMARK MYC TARGETS",15,-2.85464381295856,-2.69540283205592,5.56914346749477e-21,2.78457173374739e-19,0,9.99900009999e-05,0.000271711959238859
"meta_analysis","OIS","yugene","HALLMARK MYOGENESIS",15,3.1315378210167,3.15589227793544,3.80460107862746e-11,5.28416816476036e-10,14,9.99900009999e-05,0.000271711959238859
"meta_analysis","OIS","yugene","HALLMARK NOTCH SIGNALING",15,-0.723084593033593,-0.762378946281888,2.91826762554796e-13,6.6324264216999e-12,0,9.99900009999e-05,0.000271711959238859
"meta_analysis","OIS","yugene","HALLMARK OXIDATIVE PHOSPHORYLATION",15,0.890025996028562,0.880860526103228,3.54600149399253e-05,0.000110812546687267,13,9.99900009999e-05,0.000271711959238859
"meta_analysis","OIS","yugene","HALLMARK P53 PATHWAY",15,4.37465180422615,4.77707238093803,8.28448420975292e-13,1.72593421036519e-11,14,9.99900009999e-05,0.000271711959238859
"meta_analysis","OIS","yugene","HALLMARK PANCREAS BETA CELLS",15,0.0611451911551871,0.059107722596975,0.000137928798150444,0.000396347121121966,13,0.0001999800019998,0.000520781255207813
"meta_analysis","OIS","yugene","HALLMARK PEROXISOME",15,0.813735532312975,0.813507144830968,2.58672661068715e-09,2.48723712566072e-08,13,9.99900009999e-05,0.000271711959238859
"meta_analysis","OIS","yugene","HALLMARK PI3K AKT MTOR SIGNALING",15,0.0570723008677632,-0.0630287217598902,0.788696530006346,0.846240912023977,9,0.562243775622438,0.603265853672143
"meta_analysis","OIS","yugene","HALLMARK PROTEIN SECRETION",15,-0.0648791702642717,0.0371112448002664,0.40620543246706,0.495372478618366,5,0.0415958404159584,0.0580947491842994
"meta_analysis","OIS","yugene","HALLMARK REACTIVE OXYGEN SPECIES PATHWAY",15,0.0766723932446418,0.0827696848170609,0.0445456483148223,0.0700403275390288,10,0.217878212178782,0.260619871027251
"meta_analysis","OIS","yugene","HALLMARK SPERMATOGENESIS",15,0.448299510904566,0.442730760931285,8.21746732881934e-08,5.86961952058524e-07,15,9.99900009999e-05,0.000271711959238859
"meta_analysis","OIS","yugene","HALLMARK TGF BETA SIGNALING",15,0.0526810782415999,-0.122630056249739,0.681983768212026,0.767999738977507,8,0.391860813918608,0.449381667337853
"meta_analysis","OIS","yugene","HALLMARK TNFA SIGNALING VIA NFKB",15,1.59934382322672,2.48116878642891,6.16578800527456e-06,2.3714569251056e-05,12,9.99900009999e-05,0.000271711959238859
"meta_analysis","OIS","yugene","HALLMARK UNFOLDED PROTEIN RESPONSE",15,-0.289226733213468,-0.150766609241128,0.00268919998526708,0.00569745759590482,4,9.99900009999e-05,0.000271711959238859
"meta_analysis","OIS","yugene","HALLMARK UV RESPONSE DN",15,-0.393493441408179,-2.02128243819084,0.000493892567571048,0.00122250635537388,5,0.112388761123888,0.141191910959658
"meta_analysis","OIS","yugene","HALLMARK UV RESPONSE UP",15,1.88787856952804,2.27923426960098,3.00588695267834e-07,1.97755720570943e-06,11,9.99900009999e-05,0.000271711959238859
"meta_analysis","OIS","yugene","HALLMARK WNT BETA CATENIN SIGNALING",15,-0.651694925949728,-0.790255088344271,8.81359925464076e-09,7.10774133438771e-08,1,9.99900009999e-05,0.000271711959238859
"meta_analysis","OIS","yugene","HALLMARK XENOBIOTIC METABOLISM",15,7.36641835827193,7.1889458692593,0,0,15,9.99900009999e-05,0.000271711959238859
"meta_analysis","OIS","yugene","Lysosomal Genes",15,2.47381858293154,2.44409687383208,5.50627099471512e-10,5.98507716816861e-09,12,9.99900009999e-05,0.000271711959238859
